cui,type,name
C0000731,fndg,Abdomen distended
C0000734,fndg,Abdominal mass
C0000766,fndg,abnormal xray
C0001925,fndg,Albuminuria
C0003079,fndg,Anisocoria
C0003813,fndg,Sinus Arrhythmia
C0003962,fndg,Ascites
C0005603,fndg,Birth History
C0005911,fndg,Body Weight Changes
C0007165,fndg,Cardiac Output
C0007166,fndg,Low Cardiac Output
C0007465,fndg,Cause of Death
C0008767,fndg,Cicatrization
C0009144,fndg,Furred tongue
C0009940,fndg,Convalescence
C0010038,fndg,Corneal Opacity
C0010840,fndg,Vacuolation
C0011071,fndg,Sudden death
C0013491,fndg,Ecchymosis
C0015457,fndg,Facial Expression
C0015663,fndg,Fasting
C0015967,fndg,Fever
C0016927,fndg,Gagging
C0016928,fndg,Gait
C0017565,fndg,Gingival Hemorrhage
C0017747,fndg,Increased glucose level
C0017979,fndg,Glycosuria
C0018800,fndg,Cardiomegaly
C0018932,fndg,Hematochezia
C0018965,fndg,Hematuria
C0019065,fndg,Hemoperitoneum
C0019080,fndg,Hemorrhage
C0019521,fndg,Hiccup
C0019699,fndg,HIV Seropositivity
C0020429,fndg,Hyperalgesia
C0020458,fndg,Hyperhidrosis disorder
C0020557,fndg,Hypertriglyceridemia
C0020578,fndg,Hyperventilation
C0020580,fndg,Hypesthesia
C0020598,fndg,Hypocalcemia
C0020621,fndg,Hypokalemia
C0020625,fndg,Hyponatremia
C0020649,fndg,Hypotension
C0020651,fndg,"Hypotension, Orthostatic"
C0020899,fndg,Illiteracy
C0022107,fndg,Irritable Mood
C0022281,fndg,Itching of eye
C0023380,fndg,Lethargy
C0024032,fndg,Low Birth Weights
C0024103,fndg,Mass in breast
C0026205,fndg,Miosis disorder
C0026562,fndg,Morphologic diagnosis deferred
C0026859,fndg,musculoskeletal problem
C0026961,fndg,Mydriasis
C0027080,fndg,Myoglobinuria
C0027125,fndg,Myotonia
C0027769,fndg,Nervousness
C0027854,fndg,Neurologic Manifestations
C0028084,fndg,Nightmares
C0029053,fndg,Decreased translucency
C0030252,fndg,Palpitations
C0030318,fndg,Panic
C0030544,fndg,PARENTAL CONCERNS
C0030563,fndg,Parity
C0031911,fndg,Pigmentation
C0032646,fndg,Poor compliance
C0033119,fndg,Puncture wound
C0033150,fndg,Primiparity
C0033213,fndg,Problem
C0034079,fndg,small mass of the lung
C0034094,fndg,Pulmonary Wedge Pressure
C0034194,fndg,Pyloric Stenosis
C0035232,fndg,Respiratory Paralysis
C0035863,fndg,Rosette formation
C0036973,fndg,Shivering
C0037036,fndg,Sialorrhea
C0037301,fndg,Skin Wrinkling
C0037420,fndg,Social Interaction
C0037580,fndg,Soft tissue swelling
C0038435,fndg,Stress
C0038455,fndg,Stroke Volume
C0038990,fndg,Sweating
C0038999,fndg,Swelling
C0040434,fndg,Tooth Discoloration
C0040437,fndg,Tooth eruption
C0041657,fndg,Unconscious State
C0041667,fndg,Underweight
C0041674,fndg,Unemployment
C0041747,fndg,Unplanned pregnancy
C0042018,fndg,Urinary Calculi
C0042798,fndg,Low Vision
C0043094,fndg,Weight Gain
C0080274,fndg,Urinary Retention
C0085086,fndg,Weight Bearing
C0085128,fndg,"Cardiac Output, High"
C0085393,fndg,Immunocompromised Host
C0085607,fndg,Increased blood volume
C0085628,fndg,Stupor
C0085639,fndg,Falls
C0085682,fndg,Hypophosphatemia
C0085702,fndg,Monocytosis
C0085988,fndg,Cephalopelvic Disproportion
C0086972,fndg,Separated from cohabitee
C0149610,fndg,ABNORMAL PHYSICAL FINDING
C0149726,fndg,Lung mass
C0149744,fndg,Oral lesion
C0149775,fndg,Fit frequency
C0150598,fndg,Sets goals
C0150637,fndg,assessment.initial
C0150872,fndg,chest findings
C0151260,fndg,Esophageal hypomotility
C0151529,fndg,Prolonged bleeding time
C0151539,fndg,Blood urea increased
C0151574,fndg,Decreased coughing
C0151578,fndg,Creatinine increased
C0151611,fndg,Electroencephalogram abnormal
C0151613,fndg,Electrolytes abnormal
C0151632,fndg,ESR raised
C0151648,fndg,Increased fibrinolysis (finding)
C0151669,fndg,Increased antibody level in blood
C0151683,fndg,Neutrophilia (finding)
C0151684,fndg,Granuloma of skin
C0151691,fndg,Decreased circulating high-density lipoprotein levels
C0151705,fndg,Retroperitoneal hemorrhage
C0151723,fndg,Hypomagnesemia
C0151729,fndg,Increased immunoglobulin
C0151754,fndg,Elevated lactate dehydrogenase
C0151766,fndg,Liver function tests abnormal finding
C0151786,fndg,Muscle Weakness
C0151849,fndg,Alkaline phosphatase raised
C0151854,fndg,Abnormal platelets
C0151872,fndg,Prothrombin time increased
C0151878,fndg,Prolonged QT interval
C0151888,fndg,Hyporeflexia
C0151889,fndg,Hyperreflexia
C0151904,fndg,elevated sgot
C0151905,fndg,Increased alanine aminotransferase
C0151955,fndg,Decreased tolerance
C0151956,fndg,Increased tolerance
C0152231,fndg,"Fracture, healed"
C0154270,fndg,Localized adiposity
C0155540,fndg,Ear discharge
C0156543,fndg,Unspecified Abortion
C0162285,fndg,Edema of eyelid
C0178815,fndg,psychological stressor
C0184522,fndg,Cardiovascular system alteration
C0184547,fndg,Altered immunity
C0205400,fndg,Thickened
C0206076,fndg,Reproductive History
C0206177,fndg,Physiologic intraventricular pressure
C0206275,fndg,Widowhood
C0221082,fndg,adverse effect due to surgery
C0221198,fndg,Lesion
C0221203,fndg,Vesicular rash
C0221204,fndg,Lytic lesion
C0221279,fndg,Burr cell
C0221725,fndg,Obstruction of bronchus
C0221738,fndg,NONSPECIFIC REACTION
C0231162,fndg,Normal general body function
C0231172,fndg,handicapping condition
C0231173,fndg,Invalidism
C0231184,fndg,Inefficiency
C0231187,fndg,Decompensation
C0231191,fndg,Idiosyncrasy
C0231221,fndg,Asymptomatic
C0231224,fndg,Crisis
C0231225,fndg,Pain crisis
C0231254,fndg,Increased body mass index
C0231262,fndg,Temperature normal
C0231299,fndg,Decreased stress
C0231337,fndg,Senility
C0231360,fndg,Elimination pattern
C0231441,fndg,Immobile
C0231471,fndg,Abnormal posture
C0231686,fndg,"Gait, Unsteady"
C0231824,fndg,Alveolar surface tension
C0231833,fndg,Respiratory rate normal
C0231834,fndg,Abnormal respiratory rate
C0231848,fndg,Air hunger
C0231898,fndg,Diaphragmatic breathing
C0231901,fndg,Intraabdominal pressure
C0231906,fndg,Chest wall retraction
C0231911,fndg,Paroxysmal cough
C0231919,fndg,Nasal mucosa dry
C0231974,fndg,Anatomical dead space
C0232090,fndg,Abnormal cardiovascular function
C0232166,fndg,Decreased cardiac function
C0232201,fndg,Sinus rhythm
C0232265,fndg,Presystolic murmur
C0232310,fndg,P mitrale (finding)
C0232370,fndg,Florid red complexion (finding)
C0232459,fndg,Abnormal digestive tract function
C0232461,fndg,Increased appetite (finding)
C0232466,fndg,Feeding difficulties
C0232475,fndg,Decreased peristalsis
C0232567,fndg,Hypergastrinemia
C0232693,fndg,Bowel sounds
C0232805,fndg,Normal renal function
C0232807,fndg,Decreased renal function
C0232937,fndg,Missed period
C0232970,fndg,Postmenopausal state
C0232989,fndg,Normal pregnancy
C0232999,fndg,Previous pregnancies 4
C0233174,fndg,Synclitism
C0233308,fndg,Spontaneous rupture of membranes
C0233481,fndg,Worried
C0233485,fndg,apprehension
C0233849,fndg,Personality Traits
C0233921,fndg,Sexual exposure
C0233927,fndg,Sucking
C0234146,fndg,Absent reflex
C0234164,fndg,Past pointing (finding)
C0234422,fndg,Awake
C0234425,fndg,Level of consciousness
C0234518,fndg,Slurred speech
C0234543,fndg,Post-ictal state
C0234632,fndg,Reduced visual acuity
C0234708,fndg,Raised intraocular pressure
C0234725,fndg,Hearing normal
C0234866,fndg,Barking cough
C0234909,fndg,Nail changes
C0234913,fndg,Erythematous rash
C0234918,fndg,Morbilliform rash
C0234972,fndg,Convulsive disorder
C0234976,fndg,Lowered convulsive threshold
C0235061,fndg,POLIO-LIKE PARALYSIS
C0235109,fndg,Mental distress
C0235193,fndg,Torpor
C0235195,fndg,Sedated state
C0235217,fndg,Skin vasodilatation
C0235248,fndg,Peripheral vasoconstriction
C0235344,fndg,BUCCAL MUCOUS MEMBRANE ULCERATION
C0235348,fndg,tongue brown
C0235439,fndg,Ankle edema (finding)
C0235855,fndg,sepsis secondary
C0235874,fndg,Disease Exacerbation
C0235988,fndg,Serum iron low (finding)
C0235996,fndg,Elevated liver enzymes
C0236033,fndg,Muscle hypertrophy
C0236175,fndg,Increased IgE level
C0237029,fndg,Endometrium normal
C0237137,fndg,foul odor
C0237154,fndg,Homelessness
C0237167,fndg,Language Barriers
C0237304,fndg,Noisy respiration
C0237335,fndg,abnormal discharge
C0237490,fndg,Family Background
C0237849,fndg,Peeling of skin
C0238200,fndg,INVASIVE ESCHERICHIA COLI
C0238427,fndg,SMALL BOWEL BACTERIAL OVERGROWTH
C0238546,fndg,upper abdominal mass
C0238613,fndg,Decreased alkaline phosphatase
C0238614,fndg,ALLERGEN EXPOSURE
C0238646,fndg,ANIMAL EXPOSURE
C0238686,fndg,arabian
C0238696,fndg,Central Asian
C0238711,fndg,australian
C0238803,fndg,BONE MARROW PLASMACYTOSIS
C0238815,fndg,brazilian
C0238844,fndg,Decreased breath sounds
C0238845,fndg,Increased breath sounds
C0238876,fndg,CADMIUM EXPOSURE
C0238884,fndg,Canadian
C0238910,fndg,CATTLE EXPOSURE
C0238983,fndg,Chest deformity
C0239026,fndg,Standard chest X-ray normal
C0239110,fndg,Consciousness clear
C0239126,fndg,corticosteroid use
C0239133,fndg,Hacking cough
C0239200,fndg,dust exposure
C0239202,fndg,"Dyspnea, progressive"
C0239302,fndg,estrogen low
C0239308,fndg,"EUROPEAN, CENTRAL"
C0239309,fndg,eastern european
C0239310,fndg,Northern European
C0239312,fndg,Western European
C0239399,fndg,Short extremities
C0239516,fndg,Unilateral facial paralysis
C0239573,fndg,"Fever, high-grade"
C0239574,fndg,Low grade fever
C0239622,fndg,FOCAL NEUROLOGIC ABNORMALITY
C0239676,fndg,High forehead
C0239686,fndg,FORMALDEHYDE EXPOSURE
C0239720,fndg,GENITAL HYPERTROPHY
C0239798,fndg,HAIR LONGNESS
C0239846,fndg,Hand-wringing
C0239882,fndg,Head tremor
C0239935,fndg,Hematocrit increased
C0239966,fndg,Hospital patient (finding)
C0239978,fndg,Increased frequency of defecation
C0239981,fndg,Hypoalbuminemia
C0239984,fndg,Increased IgA level
C0239988,fndg,Elevated IgG
C0239990,fndg,Elevated IgM
C0239997,fndg,Maternal infection
C0239998,fndg,Recurrent infections
C0240016,fndg,Insulin used
C0240021,fndg,INTERCURRENT INFECTION
C0240173,fndg,Left shifted white blood cells
C0240320,fndg,medication use
C0240321,fndg,mediterranean
C0240322,fndg,Menstrual period late
C0240341,fndg,Micrographia
C0240379,fndg,Open mouth (finding)
C0240393,fndg,MUCOUS MEMBRANE INFILTRATION
C0240395,fndg,Lesion of mucosa
C0240397,fndg,Mucous membranes pale
C0240417,fndg,Form of muscle
C0240421,fndg,Progressive muscle weakness
C0240531,fndg,"NORTH AMERICAN, NORTHEASTERN"
C0240537,fndg,"NORTH AMERICAN, WESTERN"
C0240607,fndg,orbital pain
C0240611,fndg,Mass of ovary
C0240617,fndg,OXYGEN EXPOSURE
C0240618,fndg,ozone exposure
C0240671,fndg,Partial thromboplastin time increased (finding)
C0240795,fndg,positional
C0240840,fndg,Narrow pulse pressure
C0240859,fndg,Basilar Rales
C0240867,fndg,RECENT IMMIGRANT
C0240868,fndg,RECENT VIRAL ILLNESS
C0240873,fndg,Rectal mass
C0240925,fndg,Swelling of salivary gland
C0240968,fndg,SCROTAL CYANOSIS
C0241005,fndg,Creatine phosphokinase serum increased
C0241013,fndg,Increased serum ferritin
C0241028,fndg,Sexually active
C0241052,fndg,skeletal deformity
C0241115,fndg,red skin lesion
C0241148,fndg,Cutaneous plaque
C0241157,fndg,pustule
C0241158,fndg,Scar Tissue
