cui,type,name
C0002957,menp,Anger
C0003467,menp,Anxiety
C0003808,menp,Arousal
C0004083,menp,Mental association
C0004268,menp,Attention
C0004271,menp,Attitude
C0004448,menp,Awareness
C0006019,menp,Boredom
C0007952,menp,Personality Character
C0009240,menp,Cognition
C0009647,menp,Conditioning (Psychology)
C0009649,menp,"Conditioning, Classical"
C0010297,menp,Creativity
C0011109,menp,Decision Making
C0011546,menp,emotional dependency
C0013117,menp,Dreams
C0013987,menp,Emotions
C0015347,menp,"Extinction, Psychological"
C0015726,menp,Fear (Mental Process)
C0016770,menp,Frustration
C0018235,menp,Grief reaction
C0018379,menp,Guilt
C0018592,menp,Happiness
C0020039,menp,Hostility
C0020913,menp,Imagination
C0021118,menp,Imprinting (Psychology)
C0021467,menp,Psychological inhibition
C0021704,menp,Intelligence
C0022423,menp,Judgment
C0023185,menp,Learning
C0024028,menp,Love
C0025260,menp,Memory
C0025265,menp,"Memory, Short-Term"
C0025361,menp,Mental Processes
C0026605,menp,Motivation
C0029266,menp,Mental Orientation
C0030971,menp,Perception
C0031208,menp,Personality
C0033211,menp,Problem Solving (mental process)
C0033363,menp,Projection Defense Mechanism
C0034770,menp,Mental Recall
C0035143,menp,"Repression, Psychology"
C0035397,menp,Rewards
C0036239,menp,Satiation
C0036591,menp,Self-Assessment
C0036938,menp,Shame
C0037744,menp,Space Perception
C0038272,menp,Stereotyping
C0039474,menp,Temperament
C0039869,menp,"Thinking, function"
C0080101,menp,Regret
C0086045,menp,Mental concentration
C0150277,menp,meditation
C0150632,menp,impulse control
C0162340,menp,Comprehension
C0162425,menp,Intention - mental process
C0175631,menp,Imagery
C0229992,menp,Psyche structure
C0231303,menp,Distress
C0233421,menp,Selective inattention
C0233495,menp,Feeling mixed emotions
C0233497,menp,Insecurity
C0233735,menp,"Naming, function"
C0233820,menp,Insight
C0233828,menp,Intuition
C0233832,menp,Learning ability
C0234421,menp,Conscious
C0237428,menp,Optimism
C0237451,menp,Adaptability
C0237529,menp,Self Confidence
C0237607,menp,Practice Experience
C0237677,menp,insensitivity
C0237886,menp,Sorting (Cognition)
C0242428,menp,Satisfaction
C0242498,menp,Self-Perception
C0392334,menp,Ability to perform cognitive activity
C0392347,menp,Hope (emotion)
C0392350,menp,Intrinsic motivation
C0423909,menp,"Memory, Long-Term"
C0424090,menp,Level of interest
C0424093,menp,Initiative
C0424134,menp,Pessimism
C0424215,menp,Sense of identity (observable entity)
C0459920,menp,Abstract thinking ability
C0520939,menp,Increased motivation
C0520943,menp,Stress tolerance
C0542316,menp,Visual memory
C0543488,menp,Interested
C0546816,menp,Persistence
C0558058,menp,Reflecting
C0558080,menp,Unwilling
C0558083,menp,Enthusiastic
C0562342,menp,Empowered
C0563143,menp,Mental function
C0582587,menp,Visual learning
C0584950,menp,Spatial awareness
C0586739,menp,Ability to read
C0589098,menp,Focused attention
C0589138,menp,Conceptualization
C0596130,menp,attribution
C0596545,menp,Experience
C0597937,menp,internal control
C0598240,menp,originality
C0599655,menp,asexual
C0599694,menp,precedence effect
C0600269,menp,Familiarity
C0600564,menp,Self Efficacy
C0678995,menp,intellectual development
C0679006,menp,Decision
C0679058,menp,encoding mental process
C0679105,menp,pleasurable emotion
C0679106,menp,anticipation
C0679111,menp,resentment
C0679115,menp,Passion
C0679136,menp,Low self-esteem
C0679199,menp,strategy
C0680844,menp,estimation <subjective>
C0683243,menp,innovativeness
C0683268,menp,modeling behavior
C0683275,menp,romantic
C0683283,menp,disgust
C0683286,menp,pity
C0683287,menp,sympathy
C0683296,menp,pride
C0684328,menp,Reasoning
C0814058,menp,negative emotionality
C0814059,menp,positive emotionality
C0814087,menp,Spatial Memory
C0870186,menp,avoidance
C0870209,menp,Blame
C0870312,menp,commitment
C0870339,menp,connotations
C0870365,menp,Courage
C0870395,menp,decoding
C0870427,menp,disappointment
C0870431,menp,dislike
C0870433,menp,Dissatisfaction
C0870444,menp,doubt
C0870485,menp,emotional responses
C0870784,menp,latent inhibition
C0870868,menp,mediated responses
C0870994,menp,career goals
C0871117,menp,Preconditioning
C0871247,menp,reminiscence
C0871447,menp,student attitudes
C0871641,menp,affection
C0871689,menp,cognitive processes
C0871786,menp,internalization
C0871796,menp,Knowledge level
C0876928,menp,questioning
C0935584,menp,Executive Function
C0935620,menp,Emotional states
C1145677,menp,language ability
C1171285,menp,Enabling
C1262620,menp,Negative attitude
C1331418,menp,Comfort
C1443086,menp,Alertness
C1510539,menp,Emotional Intelligence
C1518918,menp,Pattern Recognition
C1704726,menp,Confidence
C2347948,menp,Reluctance
C2370864,menp,Trustworthiness
C2371291,menp,Acquiring skills
C2371925,menp,Predictability
C2371926,menp,Approachability
C2584311,menp,Directing attention
C2936607,menp,Information Literacy
C3146223,menp,Self awareness
C3536794,menp,Sad mood
C3830544,menp,Delight
C3850156,menp,Interoception
C3853505,menp,Trapped
C3887804,menp,Feeling upset
C4082107,menp,High motivation
