cui,type,name
C0000545,bacs,Eicosapentaenoic Acid
C0000657,bacs,7SL RNA
C0000702,bacs,"DNA, A-Form"
C0000843,bacs,Abscisic Acid
C0001026,bacs,Acetyl Coenzyme A
C0001041,bacs,Acetylcholine
C0001055,bacs,Acetylgalactosamine
C0001056,bacs,Acetylglucosamine
C0001157,bacs,Aconite
C0001374,bacs,Acyl Coenzyme A
C0001407,bacs,Adenine
C0001413,bacs,Adenine Nucleotides
C0001443,bacs,Adenosine
C0001455,bacs,Cyclic AMP
C0001459,bacs,Adenosine Diphosphate
C0001461,bacs,Adenosine Diphosphate Ribose
C0001465,bacs,Adenosine Monophosphate
C0001468,bacs,Adenosine Phosphosulfate
C0001480,bacs,Adenosine Triphosphate
C0001734,bacs,Aflatoxins
C0001814,bacs,Agmatine
C0002052,bacs,Aliphatic Acids
C0002083,bacs,Allantoin
C0002358,bacs,Alu Elements
C0002531,bacs,Amino Sugars
C0002607,bacs,Ammonia
C0002658,bacs,Amphetamine
C0002667,bacs,Amphetamines
C0002677,bacs,Ampholytes
C0002976,bacs,Angiogenesis Factor
C0003284,bacs,Anticodon
C0003320,bacs,Antigens
C0003682,bacs,Arabinose
C0004409,bacs,Auxins
C0004630,bacs,Bacterial Toxins
C0004920,bacs,Bee Venoms
C0004954,bacs,Belladonna Alkaloids
C0005390,bacs,Bile Acids
C0005404,bacs,Bile Salts
C0005437,bacs,Bilirubin
C0005446,bacs,Biliverdine
C0005522,bacs,Biological Products
C0005562,bacs,Biopterin
C0006353,bacs,Buffers
C0006643,bacs,Caffeic Acids
C0006675,bacs,Calcium
C0007012,bacs,Carbon Dioxide
C0007269,bacs,Carotene
C0007271,bacs,Carotenoids
C0007289,bacs,Carrageenan
C0007412,bacs,Catecholamines
C0007630,bacs,Cellobiose
C0007648,bacs,Cellulose
C0007745,bacs,Ceramides
C0007839,bacs,Cerulenin
C0008013,bacs,Chemotactic Factors
C0008024,bacs,Chenodeoxycholic Acid
C0008141,bacs,Chitin
C0008240,bacs,Chlorogenic acid
C0008260,bacs,Chlorophyll
C0008377,bacs,Cholesterol
C0008387,bacs,Cholesterol Esters
C0008405,bacs,Choline
C0008454,bacs,Chondroitin
C0008466,bacs,Chondroitin Sulfates
C0008574,bacs,Chromium
C0009148,bacs,Cobalt
C0009221,bacs,Codon (nucleotide sequence)
C0009226,bacs,Coenzyme A
C0009235,bacs,Coenzymes
C0009968,bacs,Copper
C0010004,bacs,Cord Factors
C0010167,bacs,Cosmids
C0010204,bacs,Coumaric Acids
C0010294,bacs,Creatinine
C0010558,bacs,Cyclodextrins
C0010658,bacs,Cysteine Proteinase Inhibitors
C0010715,bacs,Cytidine
C0010725,bacs,Citicoline
C0010731,bacs,Cytidine Monophosphate N-Acetylneuraminic Acid
C0010734,bacs,Cytidine Triphosphate
C0010737,bacs,Cytochalasin B
C0010738,bacs,Cytochalasin D
C0010815,bacs,Cytokinins
C0010843,bacs,Cytosine
C0010868,bacs,Cytotoxin
C0011145,bacs,Deferoxamine
C0011479,bacs,Deoxycholic Acid
C0011485,bacs,Deoxycytidine
C0011530,bacs,Deoxyribose
C0011535,bacs,Deoxyuridine
C0011602,bacs,Dermatan Sulfate
C0011704,bacs,Desmosterol
C0011806,bacs,Dextrans
C0011889,bacs,Diacetyl
C0012258,bacs,Digitoxin
C0012264,bacs,Digoxigenin
C0012282,bacs,Cholestanol
C0012497,bacs,Diosgenin
C0012854,bacs,DNA
C0012925,bacs,"DNA, Circular"
C0012929,bacs,"DNA, Mitochondrial"
C0012931,bacs,Recombinant DNA
C0012933,bacs,"DNA, Ribosomal"
C0012934,bacs,"DNA, Satellite"
C0012935,bacs,"DNA, Single-Stranded"
C0012968,bacs,Docosahexaenoic Acids
C0012990,bacs,Dolichol
C0013030,bacs,Dopamine
C0013900,bacs,Ellagic Acid
C0013982,bacs,Emodin
C0014290,bacs,"Enhancer Elements, Genetic"
C0014587,bacs,Episomes
C0014757,bacs,Erythritol
C0014839,bacs,Esculin
C0015435,bacs,F Factor
C0015540,bacs,Flavin-Adenine Dinucleotide
C0015684,bacs,Fatty Acids
C0015687,bacs,"Fatty Acids, Monounsaturated"
C0015689,bacs,Omega-3 Fatty Acids
C0015691,bacs,"Fatty Acids, Volatile"
C0015877,bacs,Ferriprotoporphyrin IX
C0016072,bacs,Ficusin
C0016157,bacs,Fish Oils
C0016330,bacs,Fluorine
C0016388,bacs,riboflavin 5'-phosphate
C0016693,bacs,Free Radicals
C0016786,bacs,Fucose
C0016895,bacs,Ganglioside GM1
C0016943,bacs,Galactosamine
C0016945,bacs,Galactose
C0016960,bacs,Galactosylceramides
C0017082,bacs,Gangliosides
C0017215,bacs,GC Rich Sequence
C0017538,bacs,Gibberellins
C0017725,bacs,Glucose
C0017767,bacs,Glucosinolates
C0017770,bacs,Glucosylceramides
C0017774,bacs,Glucuronates
C0017855,bacs,Glyceraldehyde 3-Phosphate
C0017861,bacs,Glycerin
C0017881,bacs,Glycerophosphates
C0017889,bacs,Glycerylphosphorylcholine
C0017905,bacs,Glycocholic Acid
C0017911,bacs,Glycogen
C0017950,bacs,Glycolipids
C0017973,bacs,Glycosaminoglycans
C0018282,bacs,Growth Inhibitors
C0018284,bacs,Growth Factor
C0018321,bacs,Guanine
C0018330,bacs,Guanosine
C0018338,bacs,Cyclic GMP
C0018340,bacs,Guanosine Diphosphate
C0018352,bacs,Guanosine Tetraphosphate
C0018353,bacs,Guanosine Triphosphate
C0018366,bacs,Guanylyl Imidodiphosphate
C0018909,bacs,Hemagglutinin
C0018927,bacs,Hematin
C0018959,bacs,Hematoporphyrin
C0018966,bacs,Heme
C0018988,bacs,Hemin
C0019053,bacs,Hemolysin
C0019134,bacs,heparin
C0019143,bacs,Heparitin Sulfate
C0019392,bacs,Hesperidin
C0019477,bacs,Hexosamine
C0019588,bacs,Histamine
C0019607,bacs,Histidinol
C0020196,bacs,Hyaluronic Acid
C0020332,bacs,Hydroxybutyrates
C0020361,bacs,Hydroxyindoleacetic Acid
C0020684,bacs,Hypoxanthine
C0021210,bacs,Indican
C0021528,bacs,Inosine
C0021533,bacs,Inosine Monophosphate
C0021540,bacs,Inosine Triphosphate
C0021549,bacs,"Inositol 1,4,5-Trisphosphate"
C0021936,bacs,Inulin
C0021968,bacs,Iodine
C0022030,bacs,iota-Carrageenan
C0022511,bacs,kappa-Carrageenan
C0022631,bacs,Ketone Bodies
C0022949,bacs,Lactose
C0023139,bacs,lauric acid
C0023504,bacs,Leukocidins
C0023542,bacs,Leukotriene C4
C0023544,bacs,Leukotriene D4
C0023545,bacs,Leukotrienes
C0023546,bacs,Leukotriene B4
C0023705,bacs,Lignin
C0023749,bacs,Linoleic Acid
C0023754,bacs,Linseed Oil
C0023789,bacs,Lipofuscin
C0023822,bacs,High Density Lipoprotein Cholesterol
C0023824,bacs,LDL Cholesterol Lipoproteins
C0023875,bacs,Lithocholic Acid
C0024076,bacs,luciferin
C0024467,bacs,Magnesium
C0024645,bacs,Malonyl Coenzyme A
C0024658,bacs,Maltose
C0024706,bacs,Manganese
C0024742,bacs,Mannose
C0025196,bacs,Melanins
C0025684,bacs,Methoxsalen
C0025787,bacs,Methylmalonic Acid
C0025879,bacs,Mevalonic Acid
C0026402,bacs,Molybdenum
C0026661,bacs,mRNA Precursor
C0026792,bacs,Muramic Acid
C0026930,bacs,Mycolic Acid
C0026955,bacs,Mycotoxins
C0027138,bacs,Myristic Acid
C0027183,bacs,"N,N-Dimethyltryptamine"
C0027270,bacs,Nicotinamide adenine dinucleotide (NAD)
C0027289,bacs,NADH
C0027303,bacs,NADP
C0027801,bacs,Neuraminic acid
C0027908,bacs,Neurotransmitters
C0028013,bacs,nickel
C0028128,bacs,Nitric Oxide
