cui,type,name
C0011503,nnon,Deoxyguanosine
C0011529,nnon,Deoxyribonucleotides
C0012136,nnon,Dideoxynucleosides
C0012476,nnon,Dinucleoside Phosphates
C0012924,nnon,"DNA, Bacterial"
C0012927,nnon,"DNA, Fungal"
C0012930,nnon,"DNA, Neoplasm"
C0012937,nnon,"DNA, Superhelical"
C0012939,nnon,"DNA, Viral"
C0017397,nnon,Genetic Vectors
C0018328,nnon,Guanine Nucleotides
C0018346,nnon,Guanosine Monophosphate
C0023978,nnon,Long Terminal Repeat
C0028621,nnon,Nucleosides
C0028630,nnon,Nucleotides
C0028631,nnon,"Nucleotides, Cyclic"
C0028948,nnon,Oligodeoxyribonucleotides
C0028953,nnon,Oligonucleotides
C0028956,nnon,Oligoribonucleotides
C0032400,nnon,Poly A
C0032408,nnon,Poly C
C0032411,nnon,Poly G
C0032413,nnon,Poly I
C0032416,nnon,Poly T
C0032550,nnon,Polynucleotides
C0033755,nnon,Proviruses
C0034136,nnon,Purine Nucleosides
C0034137,nnon,Purine Nucleotides
C0034286,nnon,Pyrimidine Dimers
C0034287,nnon,Pyrimidine Nucleosides
C0034288,nnon,Pyrimidine Nucleotides
C0035546,nnon,Ribonucleosides
C0035548,nnon,Ribonucleotides
C0035692,nnon,"RNA, Bacterial"
C0035736,nnon,"RNA, Viral"
C0039551,nnon,Terminal Repeat Sequences
C0041286,nnon,Tubercidin
C0041921,nnon,Uracil Nucleotides
C0044469,nnon,1-methylguanosine
C0045105,nnon,"2',3'-dialdehyde ATP"
C0045123,nnon,"2',3'-dideoxyuridine-5'-triphosphate"
C0045143,nnon,"2',5'-oligoadenylate"
C0045183,nnon,2'-deoxyadenosine
C0045186,nnon,2'-deoxyadenosine triphosphate
C0045191,nnon,2'-deoxycytidine 5'-triphosphate
C0045228,nnon,2'-O-methylguanosine
C0046571,nnon,2-thiocytidine
C0046774,nnon,3'-(1-butylphosphoryl)adenosine
C0047329,nnon,3-deazaadenosine
C0047569,nnon,3-methyladenine
C0047585,nnon,3-methylcytidine
C0048806,nnon,5'-deoxy-5'-S-isobutylthioadenosine
C0048838,nnon,5'-palmitoyl cytarabine
C0049090,nnon,5-bromouridine
C0049091,nnon,5-bromouridine triphosphate
C0049092,nnon,5-carbamoylmethyluridine
C0049093,nnon,5-carbomethoxymethyl-2-thiouridine
C0049579,nnon,Kinetin
C0049652,nnon,6-methyladenine
C0049935,nnon,7-methyl-diguanosine triphosphate
C0049942,nnon,7-methylguanosine
C0049943,nnon,7-methylguanosine triphosphate
C0050078,nnon,8-oxo-7-hydrodeoxyguanosine
C0050173,nnon,9-(2-hydroxy-3-nonyl)adenine
C0050178,nnon,buciclovir
C0050680,nnon,acyclovir triphosphate
C0050800,nnon,adenovirus associated RNA
C0051028,nnon,AICA ribonucleotide
C0052262,nnon,ara-ATP
C0053697,nnon,"bis(3',5')-cyclic diguanylic acid"
C0054034,nnon,BREDININ
C0055801,nnon,cisplatin-DNA adduct
C0057430,nnon,deoxyguanosine triphosphate
C0057441,nnon,deoxyinosine
C0057470,nnon,deoxyuridine triphosphate
C0057684,nnon,diadenosine tetraphosphate
C0061994,nnon,guanylyl-(3'-5')-guanosine
C0066880,nnon,msDNA
C0067182,nnon,N(4)-hydroxycytidine
C0069417,nnon,oligo (dT)
C0071360,nnon,"5'-Inosinic acid, 2'-deoxy-2'-fluoro-, homopolymer"
C0071404,nnon,poly(dA)
C0073220,nnon,ribavirin 5'-triphosphate
C0073221,nnon,ribavirin amidine
C0073347,nnon,ribothymidine
C0073424,nnon,RNA I
C0073429,nnon,RNA primers
C0073432,nnon,"RNA, circular"
C0073433,nnon,"RNA, immune"
