cui,type,name
C0004635,chvf,bactericide
C0011740,chvf,Detergents
C0012682,chvf,Disinfectants
C0016485,chvf,Food Preservatives
C0033262,chvf,Prodrugs
C0033613,chvf,Protective Agents
C0038998,chvf,Sweetening Agents
C0079381,chvf,Free Radical Scavengers
C0085158,chvf,Agrochemicals
C0085403,chvf,Oxidants
C0086466,chvf,Injectables
C0243076,chvf,antagonists
C0243077,chvf,inhibitors
C0443354,chvf,Analyte
C0443769,chvf,volatile substances
C0450442,chvf,Agent
C0597061,chvf,neurotransmitter antagonist
C0598132,chvf,functional group
C0682897,chvf,flavor enhancers
C0815284,chvf,tissue protective agents
C0872051,chvf,ion channel blocker
C1306073,chvf,Germicide
C1512474,chvf,Histone deacetylase inhibitor
C1513403,chvf,Molecular Target
C1519886,chvf,vaccine adjuvant
C1550600,chvf,Ingredient
C1880311,chvf,Food Component
C2347609,chvf,Chemical Probe
C2828102,chvf,Pharmacological Chaperone
C3273809,chvf,GLP-1 Mimetics
