cui,type,name
C0002940,anab,Aneurysm
C0002959,anab,Angiectasis
C0003855,anab,Arteriovenous fistula
C0005745,anab,Blepharoptosis
C0009376,anab,Colonic Polyps
C0010709,anab,Cyst
C0012817,anab,Diverticulum
C0014511,anab,Epithelial cyst
C0016169,anab,pathologic fistula
C0019270,anab,Hernia
C0019284,anab,Diaphragmatic Hernia
C0020449,anab,Hyperdistention
C0021934,anab,Intussusceptum
C0024003,anab,Lordosis
C0024215,anab,"Lymphangiectasis, Intestinal"
C0024636,anab,Malocclusion
C0027430,anab,Nasal Polyps
C0031925,anab,Pilonidal Cyst
C0032584,anab,polyps
C0033377,anab,Ptosis
C0034089,anab,Pulmonary Valve Stenosis
C0038449,anab,Stricture of artery
C0040456,anab,Impacted tooth
C0041974,anab,Urethral Stricture
C0149614,anab,adnexal mass
C0158100,anab,Recurrent joint dislocation
C0221224,anab,Invagination
C0221373,anab,Claw hand
C0240140,anab,Labial adhesions
C0265101,anab,Carotid artery occlusion
C0266757,anab,Chorioallantoic placenta
C0266763,anab,Placenta previa centralis
C0267581,anab,Stenosis of rectum
C0271134,anab,Deformed Pupil
C0302142,anab,Deformity
C0332447,anab,Morphologically abnormal structure (morphologic abnormality)
C0332449,anab,Minimal lesion
C0332472,anab,abnormal fragmented structure
C0332482,anab,Abnormal shape
C0332886,anab,Coarctation
C0333044,anab,Posterior displacement
C0333047,anab,Recession
C0333056,anab,protrusion
C0333068,anab,Flexion contracture
C0333115,anab,False diverticulum
C0342499,anab,Enlarged adrenal gland
C0398368,anab,Lymphatic Abnormalities
C0457193,anab,Soft tissue mass
C0544755,anab,Genu varum
C0549397,anab,Deviated nasal septum
C0679403,anab,vascular stenosis
C0752156,anab,Dural Arteriovenous Fistula
C0851256,anab,Pseudocoarctation
C0853954,anab,Corneal calcium deposits
C1265601,anab,Solitary mass
C1265602,anab,Multiple masses
C1265603,anab,Firm mass
C1265787,anab,Single cyst
C1285498,anab,Vegetation
C1288350,anab,Subretinal membrane
C1446783,anab,rings tracheal
C1510420,anab,Cavitation
C1854510,anab,Abnormality of the cranial nerves
C1857456,anab,Morphological abnormality of the middle ear
C2675111,anab,Abnormality of the eyelashes
C3495676,anab,Anorectal Malformations
C3672291,anab,Microcardia
C3686793,anab,Axon loss
C3686834,anab,Abnormal material
C4022983,anab,Abnormal ciliary motility
C4025087,anab,Long phalanx of finger
C4476793,anab,Abnormal cell morphology
C4531138,anab,Short telomere length
