cui,type,name
C0000618,phsu,mercaptopurine
C0000661,phsu,8-Bromo Cyclic Adenosine Monophosphate
C0000782,phsu,Abortifacient Agents
C0001046,phsu,Acetylcholinesterase Inhibitors
C0001367,phsu,Acyclovir
C0001506,phsu,Adenylyl Imidodiphosphate
C0001640,phsu,Adrenergic alpha-Agonists
C0001644,phsu,Adrenergic beta-Agonists
C0001645,phsu,Adrenergic beta-Antagonists
C0001648,phsu,Adrenergic Agonists
C0001911,phsu,Albendazole
C0002007,phsu,Aldosterone Antagonists
C0002444,phsu,Amebicides
C0002763,phsu,Central Nervous System Stimulants
C0002771,phsu,Analgesics
C0002773,phsu,"Analgesics, Anti-Inflammatory"
C0002842,phsu,Androgen Antagonists
C0002932,phsu,Anesthetics
C0003015,phsu,Angiotensin-Converting Enzyme Inhibitors
C0003138,phsu,Antacids
C0003158,phsu,Anthelmintics
C0003191,phsu,Antirheumatic Agents
C0003195,phsu,Anti-Arrhythmia Agents
C0003204,phsu,Anti-Infective Agents
C0003205,phsu,"Anti-Infective Agents, Local"
C0003209,phsu,Anti-Inflammatory Agents
C0003211,phsu,"Anti-Inflammatory Agents, Non-Steroidal"
C0003212,phsu,steroidal anti-inflammatory drugs
C0003277,phsu,Anticholesteremic Agents
C0003280,phsu,Anticoagulants
C0003286,phsu,Anticonvulsants
C0003289,phsu,Antidepressive Agents
C0003292,phsu,Antidiarrheals
C0003295,phsu,Antidote
C0003297,phsu,Antiemetics
C0003299,phsu,Antiepileptic Agents
C0003308,phsu,Antifungal Agents
C0003360,phsu,Antihistamines
C0003364,phsu,Antihypertensive Agents
C0003374,phsu,Antimalarials
C0003376,phsu,Antimetabolites
C0003379,phsu,Antimitotic Agents
C0003382,phsu,Antimony Potassium Tartrate
C0003385,phsu,Muscarinic Antagonists
C0003392,phsu,Antineoplastic Agents
C0003402,phsu,Antioxidants
C0003404,phsu,Antiparasitic Agents
C0003416,phsu,Antiprotozoal Agents
C0003419,phsu,Antipyretics
C0003448,phsu,Antitubercular Agents
C0003449,phsu,Antitussive Agents
C0003451,phsu,Antiviral Agents
C0003620,phsu,Appetite Depressants
C0004110,phsu,Astringents
C0004475,phsu,Azacitidine
C0004482,phsu,Azathioprine
C0004483,phsu,Azauridine
C0005525,phsu,Biological Response Modifiers
C0005836,phsu,Blood Substitutes
C0006050,phsu,Botulinum Toxin Type A
C0006055,phsu,Botulinum Toxins
C0006233,phsu,Bromodeoxyuridine
C0006280,phsu,Bronchodilator Agents
C0006307,phsu,Brucella Vaccine
C0006657,phsu,Calcifediol
C0006684,phsu,Calcium Channel Blockers
C0006720,phsu,Calcium Sulfate
C0006790,phsu,Calusterone
C0006983,phsu,Carbimazole
C0007036,phsu,Carbonic Anhydrase Inhibitors
C0007200,phsu,Cardioplegic Solutions
C0007209,phsu,Cardiotonic Agents
C0007220,phsu,Cardiovascular Agents
C0007422,phsu,Cathartics
C0007680,phsu,Central Nervous System Agents
C0007974,phsu,Chelating Agents
C0008214,phsu,Chlormadinone Acetate
C0008318,phsu,Cholecalciferol
C0008362,phsu,Choleretics
C0008428,phsu,Cholinesterase Reactivators
C0009117,phsu,Coagulants
C0009188,phsu,Coccidiostats
C0009871,phsu,Contraceptive Agents
C0009905,phsu,"Contraceptives, Oral"
C0009907,phsu,"Contraceptives, Oral, Hormonal"
C0010215,phsu,Counterirritants
C0010406,phsu,Cryoprotective Agents
C0010961,phsu,Danazol
C0011777,phsu,Dexamethasone
C0011947,phsu,Dialysis Solutions
C0012132,phsu,Zalcitabine
C0012133,phsu,Didanosine
C0012257,phsu,Digitoxigenin
C0012328,phsu,Dihydroxycholecalciferols
C0012544,phsu,Diphosphonates
C0012798,phsu,Diuretics
C0012802,phsu,Thiazide Diuretics
C0013036,phsu,Dopaminergic Agents
C0013162,phsu,Drug Combinations
C0013229,phsu,"Drugs, Chinese Herbal"
C0013230,phsu,Investigational New Drugs
C0013231,phsu,"Drugs, Non-Prescription"
C0013232,phsu,"Drugs, Orphan"
C0013973,phsu,Emetics
C0014432,phsu,Enzyme Inhibitors
C0014695,phsu,Ergocalciferol
C0014705,phsu,Ergosterol
C0014930,phsu,Estrogen Antagonists
C0015314,phsu,Expectorants
C0015821,phsu,Fenbendazole
C0016018,phsu,Fibrinolytic Agents
C0016278,phsu,Flucytosine
C0016298,phsu,Fluocinolone Acetonide
C0016343,phsu,Floxuridine
C0016360,phsu,Fluorouracil
C0016411,phsu,Folic Acid Antagonists
C0017066,phsu,Ganciclovir
C0017173,phsu,Gastrointestinal Agents
C0017302,phsu,General anesthetic drugs
C0019120,phsu,Hemostatic Agents
C0019592,phsu,Histamine H1 Antagonists
C0019593,phsu,Histamine H2 Antagonists
C0020554,phsu,Hypertonic Solutions
C0020591,phsu,Hypnotics
C0020592,phsu,Hypnotics and Sedatives
C0020616,phsu,Hypoglycemic Agents
C0020677,phsu,Hypotonic Solutions
C0020811,phsu,Idoxuridine
C0020823,phsu,Ifosfamide
C0021081,phsu,Immunosuppressive Agents
C0022022,phsu,Ionophores
C0022230,phsu,Inosine Pranobex
C0022260,phsu,Isotonic Solutions
C0022322,phsu,Ivermectin
C0023566,phsu,Levonorgestrel
C0024911,phsu,Materia Medica
C0025023,phsu,Mebendazole
C0026078,phsu,Midodrine
C0026088,phsu,Mifepristone
C0026207,phsu,Miotics
C0026249,phsu,Mitogens
C0026457,phsu,Monoamine Oxidase Inhibitors
C0026698,phsu,mucolytic agents
C0027410,phsu,Narcotic Antagonists
C0027865,phsu,Neuromuscular Agents
C0027866,phsu,Neuromuscular Blocking Agents
C0027867,phsu,Neuromuscular Depolarizing Agents
C0028016,phsu,Niclofolan
C0028460,phsu,Novocaine
C0030310,phsu,Pancuronium
C0030454,phsu,Paramethasone
C0030511,phsu,Parasympatholytics
C0030896,phsu,Pentostatin
C0031638,phsu,Phosphodiesterase Inhibitors
C0032402,phsu,Poly A-U
C0032414,phsu,Poly I-C
C0032911,phsu,Praziquantel
C0032950,phsu,prednisolone
C0033511,phsu,Propylthiouracil
C0033529,phsu,Prostaglandin Antagonists
C0033671,phsu,Protein Synthesis Inhibitors
C0033978,phsu,Psychotropic Drugs
C0034237,phsu,Pyrantel Pamoate
C0034541,phsu,Radiation-Sensitizing Agents
C0034633,phsu,Rafoxanide
C0035525,phsu,Ribavirin
C0036557,phsu,Sedatives
C0036753,phsu,Serotonin Antagonists
C0037114,phsu,Silicones
C0037128,phsu,Hexamine Silver
C0037129,phsu,Silver Nitrate
C0037215,phsu,Sitosterols
C0037500,phsu,"Deoxycholic Acid, Monosodium Salt"
C0037553,phsu,"Taurocholic Acid, Monosodium Salt"
C0037766,phsu,Antispasmodics
C0037862,phsu,Spermatocidal Agents
C0037982,phsu,Spironolactone
C0038738,phsu,Sulfhydryl Reagents
C0038818,phsu,Sunscreening Agents
C0039052,phsu,Sympathomimetics
C0039959,phsu,Thiouridine
C0040614,phsu,Tranquilizing Agents
C0040615,phsu,Antipsychotic Agents
C0040616,phsu,Anti-Anxiety Agents
C0040864,phsu,Triamcinolone
C0040866,phsu,Triamcinolone Acetonide
C0040987,phsu,Trifluridine
C0041044,phsu,Trimethoprim-Sulfamethoxazole Combination
C0041214,phsu,Trypanocidal Agents
C0041983,phsu,Uricosuric Agents
C0042105,phsu,Ursodiol
C0042397,phsu,Vasoconstrictor Agents
C0042398,phsu,Nasal Decongestants
C0042402,phsu,Vasodilator Agents
