cui,type,name
C0003918,medd,Artificial Organs
C0004185,medd,Atomizers
C0004726,medd,Bandage
C0005557,medd,Bioprosthesis device
C0005825,medd,Continuous Sphygmomanometers
C0005971,medd,Bone plates
C0005975,medd,Bone Screws
C0005978,medd,Bone Wires
C0006086,medd,Braces-Orthopedic appliances
C0007439,medd,Indwelling Catheter
C0007848,medd,Cervical Cap
C0007963,medd,Charts (device)
C0008034,medd,Chest Tubes
C0009199,medd,Cochlear Implants
C0009653,medd,"Condoms, Male"
C0009836,medd,Contact Lenses
C0010384,medd,"Prostheses, Dental, Fixed, Crown, Total, Temporary"
C0011394,medd,Dentures
C0013119,medd,Medical dressing
C0014243,medd,Endoscopes
C0015421,medd,Eyeglasses
C0016266,medd,Flowmeters
C0016533,medd,Forceps
C0017004,medd,Gamma Cameras
C0017108,medd,Gas Scavengers
C0018825,medd,Heart Valve Prosthesis
C0021102,medd,Implants
C0021178,medd,Incubators (device)
C0021436,medd,Infusion Pump
C0021455,medd,Inhalation Devices
C0021461,medd,Inhaler
C0021900,medd,Intrauterine Devices
C0022678,medd,"Kidneys, Artificial"
C0023692,medd,Ligature
C0024861,medd,Masks
C0025973,medd,Microelectrodes
C0026642,medd,Mouth Protectors
C0027524,medd,Nebulizers
C0027551,medd,Needle device
C0029331,medd,Orthodontic Appliances
C0030068,medd,"Oxygenators, Membrane"
C0031246,medd,Pessaries
C0032042,medd,Placebos
C0035208,medd,"Respirators, Air-Purifying"
C0036405,medd,Scintillation Counters
C0037816,medd,Speculum
C0038257,medd,"Stent, device"
C0038928,medd,Surgical Instruments
C0038935,medd,Surgical Scissors
C0038969,medd,Surgical sutures
C0039142,medd,Syringes
C0040661,medd,Transducers
C0040662,medd,"Transducers, Pressure"
C0041158,medd,Trocar
C0042325,medd,Vaporizers
C0042497,medd,Mechanical Ventilator
C0043016,medd,Walkers
C0085104,medd,Drug Delivery Systems
C0085275,medd,Rubber Dams
C0085590,medd,catheter device
C0085678,medd,Nasogastric tube
C0085734,medd,Absorbent Pads
C0086510,medd,Kirschner Wires
C0087153,medd,Ventilator - respiratory equipment
C0150683,medd,"Artificial Airways, Nasopharyngeal"
C0150694,medd,"Artificial Airways, Oropharyngeal"
C0150789,medd,Patient Holding Stretchers
C0162645,medd,Laryngeal Masks
C0162686,medd,Dental Prosthesis
C0175648,medd,Mats
C0175649,medd,Prosthesis
C0175661,medd,Peritoneovenous Shunts
C0175663,medd,Sounds device
C0175718,medd,Medical pins
C0175722,medd,Clip
C0175723,medd,Bands
C0175727,medd,Stimulator
C0175730,medd,biomedical tube device
C0175731,medd,T-tube
C0175735,medd,Scissors (device)
C0178951,medd,accelerometers
C0178959,medd,ADAPTER
C0178987,medd,Artificial Airways
C0179031,medd,Ampule
C0179038,medd,"Analyzer, device"
C0179064,medd,Anesthesia machine
C0179108,medd,Applicator - device
C0179129,medd,Apron
C0179177,medd,Autoclave
C0179199,medd,"Balance, device"
C0179226,medd,Basin
C0179230,medd,Wash basin
C0179245,medd,water baths
C0179263,medd,Bedpans
C0179302,medd,"Binder, device"
C0179323,medd,Blades (device)
C0179326,medd,"BLADE, SCALPEL"
C0179336,medd,Blood bag
C0179350,medd,blood gas monitors
C0179390,medd,Bougie
C0179407,medd,brackets
C0179432,medd,Bronchoscopes
C0179433,medd,Flexible bronchoscope
C0179446,medd,Bronchial brush
C0179448,medd,"Cytology brush, device"
C0179479,medd,Butterfly needle
C0179481,medd,Cabinet
C0179485,medd,Class III biological safety cabinet
C0179533,medd,"Camera, device"
C0179540,medd,Microscope camera
C0179547,medd,video cameras
C0179571,medd,femoral cannulae
C0179574,medd,Nasal Cannula
C0179630,medd,Cartridge device
C0179636,medd,"Cart, device"
C0179650,medd,"CART, EMERGENCY, CARDIOPULMONARY (EXCLUDING EQUIPMENT)"
C0179740,medd,Peripherally inserted central catheter (physical object)
C0179751,medd,Epidural catheter
C0179752,medd,Esophageal balloon
C0179768,medd,Peripheral intravenous catheter
C0179774,medd,Nasopharyngeal catheter
C0179788,medd,Suction catheter
C0179790,medd,"Swan-Ganz catheter, device"
C0179802,medd,Urinary catheter
C0179804,medd,"CATHETER, FOLEY"
C0179814,medd,cell analyzer
C0179834,medd,Centrifuges (device)
C0179837,medd,Cytological centrifuge
C0179891,medd,"Analyzers, Laboratory, Immunoassay, Chemiluminescent"
C0179931,medd,Aorta clamp
C0179958,medd,Cleaning Device
C0179966,medd,Clinical chemistry analyzer
C0179974,medd,Clippers
C0179977,medd,Aneurysm clip
C0179997,medd,coagulation analyzers
C0180011,medd,Collector device
C0180063,medd,compressor
C0180112,medd,Controllers
C0180142,medd,Gamma counter
C0180153,medd,Covers (device)
C0180170,medd,Shoe cover
C0180202,medd,Cryostat
C0180208,medd,Blood pressure cuff
C0180212,medd,Endotracheal tube cuff
C0180231,medd,Cup Device Component
C0180236,medd,Curette
C0180249,medd,Cushion
C0180266,medd,CUVETTES
C0180279,medd,automated flow cytometers
C0180309,medd,Automated External Defibrillators
C0180321,medd,Densitometer
C0180389,medd,Desiccator
C0180392,medd,Detectors
C0180407,medd,Dialysis units (machines)
C0180453,medd,Laryngoscopes
C0180454,medd,Culture plate
C0180459,medd,Disks (device)
C0180463,medd,Dispenser
C0180475,medd,Soap dispenser
C0180476,medd,Cell disrupter
C0180482,medd,distractors
C0180488,medd,"Dosimeter, device"
C0180497,medd,Drainage bag
C0180504,medd,Drapes (device)
C0180565,medd,Duodenoscopes
C0180677,medd,Electromyographs
C0180694,medd,Bovie
C0180714,medd,emergency kits
C0180748,medd,ergometers
C0180765,medd,Evaporators
C0180797,medd,Surgical helmet system
C0180799,medd,explorers
C0180806,medd,Extractors
C0180859,medd,filter papers
C0180860,medd,Filters
C0180883,medd,Fittings/Adapters (device)
C0180917,medd,Fluorescence immunoassay analyzer
C0180919,medd,"FLUOROMETER, FOR CLINICAL USE"
C0180921,medd,fluoroscope
C0180936,medd,Biopsy forceps
C0180979,medd,Frame (physical object)
C0181001,medd,Mouth gag
C0181020,medd,Gastroscopes
C0181033,medd,germicidal lamps
C0181061,medd,goniometers
C0181064,medd,Gown
C0181066,medd,Surgical Gowns
C0181089,medd,"Catheter guide wire, device"
C0181115,medd,Handpiece
C0181129,medd,Headlights
C0181153,medd,"BLOCK, HEATING"
C0181168,medd,HEMOCYTOMETER
C0181186,medd,"CLIP, HEMOSTATIC"
C0181200,medd,homogenizers
C0181206,medd,Class II biological safety cabinet
C0181209,medd,Hook
C0181222,medd,Hoses
C0181226,medd,Hot Packs
C0181233,medd,Heat and moisture exchanger
C0181264,medd,Ice Bags
C0181332,medd,Syringe pump
C0181342,medd,Injector
C0181406,medd,iron lungs
C0181598,medd,Left ventricular assist device
C0181620,medd,Hoist device
C0181633,medd,Light source
C0181687,medd,loops
C0181707,medd,magnetometers
C0181722,medd,manifold
C0181744,medd,Oxygen mask
C0181758,medd,Surgical face mask
C0181797,medd,Medical Gas Cylinders
C0181807,medd,Metal mesh
C0181813,medd,metabolic carts
C0181835,medd,Micromanipulator
C0181839,medd,Microscopes
C0181845,medd,Electron microscope
C0181849,medd,Operating microscope
C0181858,medd,Rotary microtome
C0181859,medd,Sliding microtome
C0181860,medd,Ultramicrotome
C0181869,medd,Dental mirror
C0181909,medd,Mounts
C0181952,medd,Needle holder
C0181967,medd,"ELECTRODE, NEEDLE"
C0181982,medd,Spinal needle
C0181994,medd,Nephelometer
C0182025,medd,occluders
C0182098,medd,Otoscopes
C0182109,medd,Pulse oximeter
C0182117,medd,"Oxygen analyzer, device"
C0182123,medd,Oxygen concentrator (device)
C0182158,medd,Pads
C0182229,medd,pH meter
C0182256,medd,Light meter
C0182258,medd,Microplate Reader
C0182299,medd,Pipette tip
C0182301,medd,Pipette (physical object)
C0182315,medd,hot plates
C0182319,medd,Plethysmograph
C0182324,medd,Plug (physical object)
C0182362,medd,Skin Prep Kits
C0182400,medd,Probes
C0182537,medd,pump (device)
C0182555,medd,Punch
C0182557,medd,"Punches, Biopsy (device)"
C0182568,medd,Pupillometer
C0182576,medd,Rack
C0182634,medd,radiometers
C0182913,medd,Physiologic monitoring recorder
C0182920,medd,Holter Monitors
C0182953,medd,Regulators (device)
C0182998,medd,Resuscitator
C0183086,medd,sanitizers
C0183115,medd,Scanning Systems
C0183156,medd,Iris scissors
C0183210,medd,sensor (device)
C0183212,medd,Separators
C0183216,medd,serum separators
C0183233,medd,thermometer probe cover
C0183251,medd,Shield
C0183255,medd,Face shield
C0183335,medd,slabs
C0183336,medd,Sleeve
C0183346,medd,"Sling, device"
C0183380,medd,spatulas
C0183391,medd,Specimen container
C0183395,medd,Spectrometers
C0183396,medd,Mass Spectrometers (device)
C0183400,medd,spectrophotometer
C0183427,medd,Sphygmomanometers
C0183479,medd,Spreader
C0183514,medd,Esophageal stent
C0183517,medd,Tracheal stent
C0183518,medd,Ureteric stent
C0183559,medd,Stethoscopes
C0183628,medd,Stopcocks
C0183631,medd,Strap device
C0183644,medd,Wheeled Stretchers
C0183652,medd,String (device)
C0183663,medd,"Stylet, device"
C0183675,medd,Suction Tips
C0183699,medd,Scrotal support
