cui,type,name
C0004388,bdsy,Autonomic nervous system
C0007226,bdsy,Cardiovascular system
C0012240,bdsy,Gastrointestinal system
C0014136,bdsy,Endocrine system
C0017189,bdsy,Gastrointestinal tract structure
C0018957,bdsy,Hematopoietic System
C0020962,bdsy,Immune system
C0024235,bdsy,Lymphatic System
C0027763,bdsy,Nervous system structure
C0027912,bdsy,Neurosecretory Systems
C0035096,bdsy,Renin-angiotensin system
C0035237,bdsy,Respiratory System
C0035287,bdsy,Reticuloendothelial System
C0037253,bdsy,Skeletal system
C0039044,bdsy,Sympathetic Nervous System
C0042066,bdsy,Genitourinary system
C0086907,bdsy,Renin-Angiotensin-Aldosterone System
C0206417,bdsy,Peripheral Nervous System
C0225992,bdsy,Cerebrovascular system
C0226004,bdsy,Arterial system
C0227603,bdsy,Lower genitourinary tract structure
C0227926,bdsy,Male genitourinary tract
C0242201,bdsy,Hemic System
C0279810,bdsy,Hematological system
C0458579,bdsy,Lower respiratory tract structure
C0460002,bdsy,body system
C0489903,bdsy,Vascular System
C0587901,bdsy,Auditory system
C0597719,bdsy,hypothalamic-pituitary-adrenal axis
C0729866,bdsy,Lower urinary tract
C0884309,bdsy,pulmonary system
C1123023,bdsy,Skin
C1267793,bdsy,Mononuclear phagocyte system
C1269561,bdsy,Entire respiratory system
C1281182,bdsy,Entire gastrointestinal tract
C1508753,bdsy,Urinary system
C1519817,bdsy,Upper Respiratory System
C1963704,bdsy,Male Reproductive System
C2350292,bdsy,Stem Cell Niche
C3536733,bdsy,Visual system
C3714787,bdsy,Central Nervous System
C3826278,bdsy,Genitourinary organs
C4520765,bdsy,"Skin, Human"
