cui,type,name
C0001674,lbpr,Adsorption
C0001802,lbpr,Agglutination Tests
C0004400,lbpr,Autoradiography
C0004618,lbpr,Bacterial Count Measurement
C0004642,lbpr,Bacteriological Techniques
C0005507,lbpr,Biological Assay
C0005771,lbpr,Blood Cell Count
C0005774,lbpr,Blood Chemical Analysis
C0005790,lbpr,Blood coagulation tests
C0005800,lbpr,Blood Gas Analysis
C0005833,lbpr,Blood Sedimentation
C0005844,lbpr,Blood typing procedure
C0005845,lbpr,Blood urea nitrogen measurement
C0005851,lbpr,Blood Volume Determination
C0005863,lbpr,Western Blotting
C0005957,lbpr,Bone Marrow Examination
C0006779,lbpr,Calorimetry
C0006780,lbpr,"Calorimetry, Differential Scanning"
C0006781,lbpr,"Calorimetry, Indirect"
C0007584,lbpr,Cell Count
C0007585,lbpr,Cell Culture Techniques
C0007593,lbpr,Cell Fractionation
C0007594,lbpr,Cell fusion procedure
C0007616,lbpr,Cell Separation
C0007703,lbpr,Centrifugation
C0007704,lbpr,"Centrifugation, Density Gradient"
C0007705,lbpr,"Centrifugation, Isopycnic"
C0008550,lbpr,Chromatography
C0008551,lbpr,"Chromatography, Affinity"
C0008552,lbpr,"Chromatography, Agarose"
C0008553,lbpr,"Chromatography, DEAE-Cellulose"
C0008555,lbpr,Gas Chromatography
C0008556,lbpr,"Chromatography, Gas-Liquid"
C0008559,lbpr,Gel Chromatography
C0008562,lbpr,High pressure liquid chromatography procedure
C0008564,lbpr,Ion-Exchange Chromatography Procedure
C0008565,lbpr,Liquid Chromatography
C0008569,lbpr,Thin Layer Chromatography
C0008630,lbpr,Chromosome Mapping
C0008813,lbpr,Circular Dichroism
C0009017,lbpr,"Cloning, Molecular"
C0009385,lbpr,Colony-Forming Units Assay
C0009407,lbpr,Colorimetry
C0009541,lbpr,Complement Fixation Tests
C0009555,lbpr,Complete Blood Count
C0009961,lbpr,Coombs Test
C0010214,lbpr,Countercurrent electrophoresis measurement
C0010367,lbpr,"Crossmatching, Blood"
C0010405,lbpr,Cryopreservation
C0010424,lbpr,Crystallography
C0010818,lbpr,Cytological Techniques
C0010833,lbpr,Cytophotometry
C0011321,lbpr,Densitometry
C0013064,lbpr,Dot Immunoblotting
C0013786,lbpr,Electric stimulation technique
C0013842,lbpr,"Electron microscopy, diagnostic"
C0013844,lbpr,Electron Probe Microanalysis
C0013845,lbpr,Electron Spin Resonance Spectroscopy
C0013855,lbpr,Electrophoresis
C0013856,lbpr,"Electrophoresis, Agar Gel"
C0013860,lbpr,"Electrophoresis, Gel, Two-Dimensional"
C0013862,lbpr,Polyacrylamide Gel Electrophoresis
C0014440,lbpr,Clinical Enzyme Tests (procedure)
C0014441,lbpr,Enzyme-Linked Immunosorbent Assay
C0014772,lbpr,Red Blood Cell Count measurement
C0014779,lbpr,Erythrocyte Indices
C0016128,lbpr,"Fingerprints, Peptide"
C0016263,lbpr,Flow Cytometry
C0016316,lbpr,Fluorescence Polarization
C0016318,lbpr,Fluorescent Antibody Technique
C0016350,lbpr,Fluoroimmunoassay
C0016352,lbpr,Fluorometry
C0016456,lbpr,Food Analysis
C0016639,lbpr,Fractional Precipitation
C0016698,lbpr,Freeze Drying
C0017231,lbpr,Immunodiffusion measurement
C0018904,lbpr,Hemagglutination Inhibition Tests
C0018905,lbpr,Hemagglutination test
C0018935,lbpr,Hematocrit procedure
C0018941,lbpr,Hematologic Tests
C0019633,lbpr,Histocompatibility Testing
C0019635,lbpr,Histocytochemistry
C0019637,lbpr,Histological Techniques
C0020980,lbpr,Immunoassay method
C0020985,lbpr,Immunoblotting
C0021001,lbpr,"Immunoelectrophoresis, Two-Dimensional"
C0021002,lbpr,Immunoenzyme Techniques
C0021044,lbpr,Immunohistochemistry
C0021052,lbpr,Immunodiagnosis
C0021060,lbpr,Immunologic Techniques
C0021067,lbpr,Immunoperoxidase Techniques
C0021069,lbpr,Immunoprecipitation
C0021073,lbpr,Immunoradiometric Assays
C0021074,lbpr,Immunosorbent Techniques
C0021730,lbpr,Interferometry
C0022169,lbpr,Isoelectric Focusing
C0022526,lbpr,Karyotype determination procedure
C0022662,lbpr,Kidney Function Tests
C0022885,lbpr,Laboratory Procedures
C0023117,lbpr,Latex Fixation Tests
C0023508,lbpr,White Blood Cell Count procedure
C0023509,lbpr,"Lymphocyte Culture Test, Mixed"
C0023901,lbpr,Liver Function Tests
C0024868,lbpr,Gas Chromatography-Mass Spectrometry
C0025951,lbpr,Microbiological Techniques
C0026006,lbpr,Micronucleus Tests
C0026009,lbpr,Microphotography
C0026018,lbpr,Microscopy
C0026019,lbpr,Electron Microscopy
C0026020,lbpr,Scanning Electron Microscopy
C0026022,lbpr,"Microscopy, Fluorescence"
C0026024,lbpr,"Microscopy, Phase-Contrast"
C0026040,lbpr,Microtomy
C0026878,lbpr,Mutagenicity Tests
C0027692,lbpr,Nephelometry
C0027944,lbpr,Neutralization Tests
C0029205,lbpr,Organ Culture Techniques
C0029392,lbpr,Osmotic Fragility test
C0030605,lbpr,Activated Partial Thromboplastin Time measurement
C0030944,lbpr,Peptide Mapping
C0031752,lbpr,Photometry
C0031753,lbpr,Photomicrography
C0032102,lbpr,plaque assay
C0032181,lbpr,Platelet Count measurement
C0032428,lbpr,2D Polyacrylamide Gel Electrophoresis
C0032520,lbpr,Polymerase Chain Reaction
C0033085,lbpr,Biologic Preservation
C0033629,lbpr,Protein Engineering
C0033707,lbpr,Prothrombin time assay
C0034554,lbpr,Radioallergosorbent Test
C0034580,lbpr,Radioimmunoassay
C0034584,lbpr,Radioimmunoprecipitation Assay
C0034589,lbpr,Radioisotope Dilution Technique
C0034603,lbpr,Radiometry
C0035269,lbpr,Restriction Mapping
C0036406,lbpr,Scintillation Counting
C0036743,lbpr,Serologic tests
C0036759,lbpr,Serotyping
C0036782,lbpr,Serum Bactericidal Test
C0036806,lbpr,serum HDL
C0036820,lbpr,serum phosphate
C0036828,lbpr,Serum Alanine Transaminase tests
C0036833,lbpr,serum t4
C0036836,lbpr,Serum total protein measurement
C0037802,lbpr,"Spectrometry, Fluorescence"
C0037805,lbpr,Spectrophotometry
C0037806,lbpr,"Spectrophotometry, Atomic Absorption"
C0037808,lbpr,"Spectrophotometry, Ultraviolet"
C0037812,lbpr,Spectrum Analysis
C0037813,lbpr,Mass Spectrometry
C0037815,lbpr,"Spectrum Analysis, Raman"
C0037842,lbpr,Sperm Count Procedure
C0038577,lbpr,Substance Abuse Detection
C0039807,lbpr,Thermodilution
C0040130,lbpr,Thyroid Function Tests
C0040228,lbpr,Time-Resolved Immunofluorometric Assay
C0040284,lbpr,Tissue culture
C0041394,lbpr,Turbidimetry
C0041609,lbpr,Ultracentrifugation
C0042014,lbpr,Urinalysis
C0043301,lbpr,X-Ray Diffraction
C0079240,lbpr,Dilution technique
C0079366,lbpr,Fluorescence-Activated Cell Sorting
C0079604,lbpr,Immunofluorescence Microscopy
C0079607,lbpr,Immunogold Techniques
C0079611,lbpr,Immunophenotyping
C0079639,lbpr,Inverse PCR
C0079718,lbpr,Lymphocyte Immunophenotyping
C0079837,lbpr,"Microscopy, Scanning Tunneling"
C0085115,lbpr,CD4/CD8 ratio procedure
C0085117,lbpr,"Electrophoresis, Gel, Pulsed-Field"
C0085184,lbpr,Tissue Embedding
C0085185,lbpr,Paraffin Embedding
C0085188,lbpr,Cryoultramicrotomy
C0085194,lbpr,Negative Staining
C0085254,lbpr,Tissue Fixation
C0085672,lbpr,Microbiology procedure
C0086231,lbpr,Enzyme Immunoassay
C0086890,lbpr,Quick Test for Liver Function
C0087129,lbpr,Ultramicrotomy
C0162401,lbpr,Differential white blood cell count procedure
C0162462,lbpr,Velocimetry
C0162621,lbpr,Titration Method
C0162622,lbpr,Titrimetry
C0162676,lbpr,Enzyme Multiplied Immunoassay Technique
C0162788,lbpr,In Situ Hybridization
C0162789,lbpr,Fluorescent in Situ Hybridization
C0162801,lbpr,Sequence Analysis
C0162802,lbpr,"Sequence Analysis, DNA"
C0162803,lbpr,"Sequence Analysis, RNA"
C0178539,lbpr,Cellular
C0200345,lbpr,Specimen Collection
C0200363,lbpr,Specimen preparation
C0200370,lbpr,Laboratory reporting
C0200371,lbpr,"Laboratory reporting, electronic"
C0200382,lbpr,Lipid panel
C0200416,lbpr,Antithrombin III Measurement
C0200555,lbpr,Direct Coombs test
C0200631,lbpr,Complete blood count without differential
C0200633,lbpr,Neutrophil count (procedure)
C0200635,lbpr,Lymphocyte Count measurement
C0200636,lbpr,Reactive Lymphocyte Count Measurement
C0200637,lbpr,Monocyte count procedure
C0200638,lbpr,Eosinophil count procedure
C0200648,lbpr,Synovial fluid analysis
C0200664,lbpr,Platelet morphology procedure
C0200665,lbpr,Platelet mean volume determination (procedure)
C0200667,lbpr,Bone marrow laboratory procedure
C0200676,lbpr,"Iron stain method, blood or bone marrow"
C0200681,lbpr,"Alkaline phosphatase stain method, blood or bone marrow"
C0200688,lbpr,Immunocytochemical stain
C0200703,lbpr,Malaria smear
C0200709,lbpr,"Sickle cell identification, solubility method"
C0200723,lbpr,Stereo microscopy
C0200728,lbpr,Tissue processing technique
C0200760,lbpr,Morphometric analysis
C0200761,lbpr,"Morphometry, quantitative"
C0200765,lbpr,Image analysis
C0200898,lbpr,DNA analysis
C0200902,lbpr,Fluorescence activated cell sorter assay
C0200913,lbpr,Breakpoint cluster region analysis
C0200924,lbpr,Molecular biology method
C0200930,lbpr,Restriction fragment length polymorphism analysis
C0200931,lbpr,Polymerase chain reaction analysis
C0200932,lbpr,Nucleic Acid Amplification Tests
C0200949,lbpr,Blood culture
C0200953,lbpr,Mycobacteria culture
C0200954,lbpr,Mycology culture
C0200955,lbpr,Viral culture procedure
C0200974,lbpr,Acid fast stain procedure
C0201061,lbpr,Citrate utilization test
C0201069,lbpr,Methyl red test
C0201072,lbpr,Triple sugar iron test
C0201074,lbpr,Motility test
C0201179,lbpr,Antimicrobial susceptibility test (procedure)
C0201223,lbpr,Synergistic hemolysis test
C0201227,lbpr,Surveillance culture
C0201230,lbpr,Environmental culture
C0201231,lbpr,Sterility testing
C0201242,lbpr,Animal inoculation
C0201248,lbpr,Egg inoculation
C0201253,lbpr,Colony count on plate
C0201284,lbpr,Fluorescent antibody measurement
C0201286,lbpr,Fluorescent antibody titer
C0201300,lbpr,Serum neutralization test
C0201336,lbpr,Viral serologic study
C0201406,lbpr,VDRL test
C0201409,lbpr,Toluidine red unheated serum test
C0201411,lbpr,Complement assay
C0201454,lbpr,"Immune complex assay, Raji cell"
C0201456,lbpr,Immune cell phenotyping
C0201472,lbpr,Hepatitis A virus measurement
C0201478,lbpr,Hepatitis B surface antibody measurement
C0201487,lbpr,Hepatitis C antibody measurement
C0201504,lbpr,Leukocyte histamine release test
C0201511,lbpr,Smooth muscle antibody measurement
C0201519,lbpr,Antibody to islet cells of pancreas measurement
C0201544,lbpr,Prostate specific antigen measurement
C0201575,lbpr,Phagocytosis assay
C0201576,lbpr,Cytokine assay
C0201584,lbpr,IL-2 assay
C0201586,lbpr,IL-4 assay
C0201591,lbpr,Interferon assay
C0201594,lbpr,Interferon gamma assay
C0201595,lbpr,Tumor necrosis factor assay
C0201617,lbpr,Primed lymphocyte test
C0201618,lbpr,Cell mediated lympholysis assay
C0201619,lbpr,Antigen capture assay
C0201622,lbpr,Cytotoxicity assay
C0201624,lbpr,Antibody dependent cellular cytotoxicity assay
C0201657,lbpr,C-reactive protein measurement
C0201677,lbpr,Viral neutralization test
C0201679,lbpr,Human papillomavirus typing (procedure)
C0201682,lbpr,Chemical procedure
C0201683,lbpr,Chemical method
C0201699,lbpr,"Electrophoresis, Capillary"
C0201700,lbpr,Solid phase radioimmunoassay
C0201709,lbpr,Chemiluminescence assay
C0201720,lbpr,Serum protein electrophoresis
C0201734,lbpr,Pharmacokinetic study
C0201747,lbpr,Ion selective electrode measurement
C0201777,lbpr,Tolerance test
C0201778,lbpr,"Tolerance test, oral"
C0201780,lbpr,Stimulation test
C0201782,lbpr,Suppression test
C0201783,lbpr,Inhibition test
C0201784,lbpr,Provocative test
C0201785,lbpr,Rate measurement
C0201807,lbpr,Uptake measurement
C0201811,lbpr,Fecal occult blood test
C0201812,lbpr,Spot test
C0201835,lbpr,Adrenocorticotropic hormone measurement
C0201837,lbpr,Albumin/Globulin ratio
C0201838,lbpr,Albumin measurement
C0201850,lbpr,Alkaline phosphatase measurement
C0201899,lbpr,Aspartate aminotransferase measurement
C0201907,lbpr,Beta-glucuronidase measurement
C0201925,lbpr,Calcium measurement
C0201927,lbpr,Measurement of serum ionized calcium
C0201931,lbpr,"Carbon dioxide measurement, partial pressure"
C0201943,lbpr,Cerebrospinal Fluid Protein Assay
C0201950,lbpr,Cholesterol measurement test
C0201968,lbpr,Cortisol Measurement
C0201971,lbpr,Cosyntropin test
C0201975,lbpr,Creatinine measurement
C0202010,lbpr,Fecal analysis procedure
