cui,type,name
C0012727,spco,Spatial Displacement
C0080347,spco,Zinc Fingers
C0162807,spco,"Protein Structure, Secondary"
C0205064,spco,Cervical
C0205070,spco,Testiculo-
C0205090,spco,Right
C0205091,spco,Left
C0205092,spco,Unilateral
C0205093,spco,Lateral
C0205095,spco,Dorsal
C0205100,spco,Peripheral
C0205101,spco,Extrinsic
C0205102,spco,Internal
C0205103,spco,Intermediate
C0205107,spco,Proximal
C0205111,spco,Apical
C0205112,spco,Basal
C0205113,spco,Circumferential
C0205115,spco,Afferent
C0205117,spco,Adjacent
C0205124,spco,Superficial
C0205125,spco,Deep (qualifier value)
C0205126,spco,Horizontal
C0205127,spco,Longitudinal
C0205132,spco,Linear
C0205134,spco,Curved
C0205137,spco,Saccular
C0205139,spco,Hemispheric
C0205141,spco,Stellate
C0205143,spco,Angular
C0205144,spco,Junctional
C0205152,spco,Subcapsular
C0205154,spco,Along edge (qualifier value)
C0205157,spco,Remote
C0205221,spco,Disseminated
C0205229,spco,Expanding
C0205234,spco,Focal
C0205276,spco,Local
C0205284,spco,Marginal
C0205380,spco,Walled
C0227843,spco,Endometrial
C0229986,spco,Application site
C0237096,spco,residence
C0242477,spco,Refugee Camps
C0332207,spco,Acinar
C0332285,spco,Within
C0332304,spco,With laterality
C0332462,spco,Folded structure
C0332464,spco,Widening
C0332490,spco,Round shape
C0332501,spco,Spherical shape
C0332516,spco,Symmetrical
C0332624,spco,Dispersion
C0337094,spco,Exit
C0392752,spco,Localized
C0439736,spco,Right lower quadrant
C0439739,spco,Reticular
C0439742,spco,Scattered
C0439755,spco,Directions
C0439780,spco,Forward
C0439784,spco,Retrograde direction
C0439799,spco,Channel
C0441635,spco,Anatomical segmentation
C0441988,spco,Contralateral
C0441989,spco,Ipsilateral
C0442004,spco,Septal
C0442010,spco,Buccal
C0442027,spco,Oral
C0442030,spco,Parietal
C0442033,spco,Periosteal
C0442040,spco,Salivary
C0442041,spco,Sinusoidal
C0442045,spco,Visceral
C0442056,spco,Medial part
C0442080,spco,Centrilobular
C0442115,spco,Intraluminal
C0442120,spco,Intraperitoneal
C0442121,spco,Intrapulmonary
C0442123,spco,Intravascular
C0442143,spco,Paratracheal
C0442158,spco,Perianal
C0442161,spco,Perinephric
C0442165,spco,Perivascular
C0442335,spco,Vectors
C0442504,spco,Place
C0443156,spco,Bipolar
C0443203,spco,Distant
C0443204,spco,Divergence
C0443251,spco,Limbal
C0443264,spco,Modulated
C0443315,spco,subcutaneous
C0444498,spco,In situ
C0444598,spco,Middle
C0444669,spco,Core
C0444914,spco,Domed
C0444930,spco,End
C0445022,spco,Loop
C0446380,spco,Transverse plane
C0449444,spco,Route
C0449604,spco,Specific site
C0449682,spco,Site of insertion
C0449738,spco,Direction
C0449774,spco,Patterns
C0449829,spco,Geometry
C0449830,spco,With configuration
C0450123,spco,Tracheobronchial
C0450363,spco,Three-dimensional
C0456389,spco,size
C0456918,spco,Peritubular
C0457355,spco,Sanctuary site
C0475445,spco,Tumor site
C0521324,spco,Skeletal
C0521329,spco,spinal
C0521340,spco,bursal
C0521362,spco,gastrointestinal
C0521400,spco,meningeal
C0521447,spco,nuclear
C0522505,spco,Upstream
C0522506,spco,Downstream
C0522529,spco,Conjugated
C0542339,spco,Inferior
C0543482,spco,morphological
C0546881,spco,tracking
C0549183,spco,Midline (qualifier value)
C0555952,spco,Colorectal
C0557759,spco,Farming environment
C0563304,spco,Subcuticular
C0574895,spco,Ectopic
C0589502,spco,Antegrade Direction
C0678820,spco,pulmonary administration
C0733755,spco,Positioning Attribute
C0805885,spco,Destination site
C1182671,spco,Cuboidal
C1282910,spco,Upper
C1282913,spco,Circular
C1304890,spco,Enteral
C1510941,spco,Array
C1511276,spco,Bottom
C1512942,spco,intraepithelial
C1512948,spco,intrahepatic
C1512954,spco,intralesional
C1513794,spco,Myoepithelial
C1514583,spco,Proximity
C1515655,spco,in vivo
C1517050,spco,Extracellular Domain
C1517331,spco,Further
C1517564,spco,Intratumoral
C1522496,spco,Axis
C1522666,spco,Closest
C1631280,spco,Quadrant
C1704322,spco,Orientation (spatial)
C1704448,spco,Ventral
C1704972,spco,Genomic Orientation
C1705052,spco,2-Dimensional
C1708361,spco,Hexagon
C1708639,spco,Lane
C1708726,spco,Locus
C1710706,spco,Zone
C1879629,spco,Adjacency Matrix
C1948049,spco,Cell (compartment)
C2346753,spco,Amplitude
C2347622,spco,Polygon
C2700396,spco,Injection site
C2939193,spco,Median (qualifier value)
C3163631,spco,Rostral
C3176918,spco,Clinical setting
C3538806,spco,Axial R
C3539073,spco,In the Field
C3687023,spco,Rear
C3714763,spco,Point
C3891284,spco,Superimposition of Multiple Leads
C4266465,spco,Multiple areas
C4489445,spco,Magnification
