cui,type,name
C0001593,socb,Adoption
C0002357,socb,Altruism
C0006875,socb,Cannibalism
C0008062,socb,Child Sexual Abuse
C0009452,socb,Communication
C0015608,socb,Family Relationship
C0018896,socb,Helping Behavior
C0023181,socb,Leadership
C0024841,socb,"Marriage, life event"
C0031830,socb,Physician-Patient Relations
C0035820,socb,Social Role
C0037397,socb,Social Behavior
C0037431,socb,Social Problems
C0039565,socb,Terrorism
C0086597,socb,Mediate
C0150446,socb,Advocacy
C0237876,socb,Sharing (Social Behavior)
C0392337,socb,cooperation
C0392367,socb,Physical contact
C0424324,socb,Fighting
C0425152,socb,Engaged to be married
C0457801,socb,Current non-drinker of alcohol
C0556482,socb,Unsafe Sex
C0562558,socb,Promiscuous behavior
C0597535,socb,Success
C0679970,socb,popularity
C0680011,socb,fidelity
C0680207,socb,alliance
C0680226,socb,Disputes
C0680230,socb,goal attainment
C0680240,socb,Agreement
C0680727,socb,Mediation
C0683610,socb,prohibition
C0814588,socb,interpersonal relationship problems
C0871226,socb,reciprocity
C0871858,socb,pragmatics
C1261512,socb,Attack behavior
C1690528,socb,Herd
C2371613,socb,Socializing
C2584313,socb,Discussion (communication)
