cui,type,name
C0000934,orgf,Acclimatization
C0001400,orgf,"Adaptation, Physiological"
C0001811,orgf,Aging
C0003618,orgf,Desire for food
C0004614,orgf,Bacterial Adhesion
C0005486,orgf,Bioenergetics
C0005576,orgf,Metabolic Biotransformation
C0005615,orgf,Birth
C0005823,orgf,Blood Pressure
C0006147,orgf,Breast Feeding
C0006159,orgf,Breeding
C0007179,orgf,Cardiac Volume
C0008071,orgf,Child Development
C0008810,orgf,Circadian Rhythms
C0008943,orgf,Climacteric
C0009253,orgf,Coitus
C0009637,orgf,Conception
C0011065,orgf,Cessation of life
C0011135,orgf,Defecation
C0011167,orgf,Deglutition
C0012238,orgf,Digestion
C0013123,orgf,Water consumption
C0013470,orgf,Eating
C0013529,orgf,Echolocation
C0013831,orgf,Electrolyte Balance
C0013937,orgf,Embryo Resorption
C0014653,orgf,Equilibrium
C0014948,orgf,Estrus
C0015264,orgf,Exertion
C0015895,orgf,Fertility
C0015914,orgf,Fertilization
C0016284,orgf,Fluid Balance
C0018270,orgf,Growth
C0018840,orgf,Heat Loss
C0018841,orgf,Thermogenesis
C0019516,orgf,Hibernation
C0019868,orgf,Homeostasis
C0020966,orgf,Cellular Immunity
C0020967,orgf,Humoral Immunity
C0021059,orgf,Immunologic Surveillance
C0021080,orgf,Natural immunosuppression
C0021144,orgf,Inbreeding
C0021279,orgf,infant nutrition
C0022864,orgf,Labor (Childbirth)
C0023796,orgf,Lipolysis
C0023946,orgf,Locomotion
C0025274,orgf,Menarche
C0025329,orgf,Menstrual cycle
C0025344,orgf,Menstruation
C0025516,orgf,"Metabolic Detoxication, Drug"
C0025519,orgf,Metabolism
C0026559,orgf,Morphogenesis
C0026649,orgf,Movement
C0026751,orgf,Multiparity
C0028641,orgf,Nulliparity
C0029957,orgf,Oviposition
C0029976,orgf,"Blastocyst Implantation, natural"
C0030596,orgf,Parthenogenesis
C0032961,orgf,Pregnancy
C0032971,orgf,Pregnancy Maintenance
C0033274,orgf,Proestrus
C0033421,orgf,Pronation
C0034011,orgf,Puberty
C0034938,orgf,"Reflex, Oculocardiac"
C0035150,orgf,Reproduction
C0036887,orgf,Sexual Maturation
C0037313,orgf,Sleep
C0037361,orgf,Smell Perception
C0037817,orgf,Speech
C0038186,orgf,"Reflex, Startle"
C0039478,orgf,Thermosensing
C0042034,orgf,Urination
C0042767,orgf,Virus Activation
C0042774,orgf,Virus Replication
C0042789,orgf,Vision
C0042939,orgf,Voice
C0043012,orgf,Wakefulness
C0043050,orgf,"Water Loss, Insensible"
C0043064,orgf,Water-Electrolyte Balance
C0043084,orgf,Weaning
C0043240,orgf,Wound Healing
C0085759,orgf,Biological Aging
C0162523,orgf,Portal Pressure
C0178747,orgf,microorganism growth
C0220843,orgf,grasp
C0231452,orgf,"Flexion, function"
C0231481,orgf,Active movement
C0231795,orgf,Normal respiratory function
C0231800,orgf,"Expiration, function"
C0232338,orgf,Blood flow
C0232351,orgf,Vascular impedance
C0233089,orgf,Term pregnancy delivered
C0233324,orgf,Term Birth
C0233896,orgf,Sexual Development
C0233929,orgf,Emission - Male genitalia finding
C0234194,orgf,Nociception
C0237446,orgf,Thermal Acclimatization
C0237466,orgf,physiological aging
C0242684,orgf,Hypodynamia
C0259902,orgf,Gastrulation
C0282498,orgf,Heat-Shock Response
C0282576,orgf,Molting
C0301872,orgf,Immune response
C0301875,orgf,Primary immune response
C0301887,orgf,Low dose immunologic tolerance
C0333953,orgf,Involution
C0376591,orgf,Head Movements
C0404841,orgf,Low risk pregnancy
C0520917,orgf,Increased metabolic requirement
C0520918,orgf,Decreased metabolic requirement
C0524616,orgf,Backcrossing
C0560560,orgf,Moving
C0576730,orgf,Changing position
