cui,type,name
C0001546,mobd,Adjustment Disorders
C0001707,mobd,Aerophagy
C0001807,mobd,Aggressive behavior
C0001956,mobd,Alcohol Use Disorder
C0001969,mobd,Alcoholic Intoxication
C0001973,mobd,"Alcoholic Intoxication, Chronic"
C0002622,mobd,Amnesia
C0003469,mobd,Anxiety Disorders
C0003537,mobd,Aphasia
C0003550,mobd,Broca Aphasia
C0004352,mobd,Autistic Disorder
C0004930,mobd,Behavior Disorders
C0004936,mobd,Mental disorders
C0005586,mobd,Bipolar Disorder
C0006370,mobd,Bulimia
C0007370,mobd,Catalepsy
C0008060,mobd,child abuse behavior
C0008073,mobd,Developmental Disabilities
C0009241,mobd,Cognition Disorders
C0009426,mobd,Combat Disorders
C0009595,mobd,Obsessive-Compulsive Personality
C0009676,mobd,Confusion
C0009792,mobd,Consciousness Disorders
C0009946,mobd,Conversion disorder
C0011206,mobd,Delirium
C0011253,mobd,Delusions
C0011551,mobd,Depersonalization
C0011570,mobd,Mental Depression
C0011581,mobd,Depressive disorder
C0013146,mobd,Drug abuse
C0013415,mobd,Dysthymic Disorder
C0013473,mobd,Eating Disorders
C0018524,mobd,Hallucinations
C0019337,mobd,Heroin Dependence
C0020505,mobd,Hyperphagia
C0023012,mobd,Language Delay
C0023015,mobd,Language Disorders
C0024809,mobd,Marijuana Abuse
C0025362,mobd,Mental Retardation
C0026552,mobd,Morphine Dependence
C0028768,mobd,Obsessive-Compulsive Disorder
C0029227,mobd,"Delirium, Dementia, Amnestic, Cognitive Disorders"
C0030319,mobd,Panic Disorder
C0031873,mobd,Pica Disease
C0033038,mobd,Premature Ejaculation
C0033975,mobd,Psychotic Disorders
C0036341,mobd,Schizophrenia
C0036857,mobd,Severe mental retardation (I.Q. 20-34)
C0038271,mobd,Stereotyped Behavior
C0038273,mobd,Stereotypic Movement Disorder
C0038436,mobd,Post-Traumatic Stress Disorder
C0038441,mobd,"Stress Disorders, Traumatic"
C0038443,mobd,"Stress, Psychological"
C0038586,mobd,Substance Use Disorders
C0038663,mobd,Suicide attempt
C0040332,mobd,Tobacco Dependence
C0040336,mobd,Tobacco Use Disorder
C0040517,mobd,Gilles de la Tourette syndrome
C0040953,mobd,Trichotillomania
C0041671,mobd,Attention Deficit Disorder
C0041696,mobd,Unipolar Depression
C0042693,mobd,Violence
C0085271,mobd,Self-Injurious Behavior
C0085281,mobd,Addictive Behavior
C0085633,mobd,Mood swings
C0085762,mobd,Alcohol abuse
C0086168,mobd,Dissociation
C0086769,mobd,Panic Attacks
C0149779,mobd,Somatization
C0150063,mobd,Feeling powerless
C0152186,mobd,Bestiality
C0206073,mobd,Domestic Violence
C0221521,mobd,Culture shock
C0233459,mobd,Emotional disorder
C0233477,mobd,Dysphoric mood
C0233494,mobd,Tension
C0233514,mobd,Abnormal behavior
C0233532,mobd,Maladaptive behavior associated with physical illness
C0233572,mobd,Frenzy
C0233577,mobd,Mimicry
C0233601,mobd,Spraying behavior
C0233622,mobd,Ritual compulsion
C0233649,mobd,Circumstantiality
C0233656,mobd,Mental condensation
C0233701,mobd,Fear of heights
C0233794,mobd,Memory impairment
C0234491,mobd,Verbal paraphasia
C0235013,mobd,Hypervigilance
C0235165,mobd,acute mania
C0236720,mobd,Hallucinogen Persisting Perception Disorder
C0236816,mobd,"Stress Disorders, Traumatic, Acute"
C0236865,mobd,Relational problem NOS
C0237932,mobd,emotional trauma
C0241210,mobd,Speech Delay
C0241845,mobd,combative
C0242151,mobd,violent
C0242510,mobd,Drug usage
C0262376,mobd,anxiety generalized
C0270549,mobd,Generalized Anxiety Disorder
C0277577,mobd,Psychic disease
C0278061,mobd,Abnormal mental state
C0278080,mobd,Physical addiction
C0281902,mobd,maladjustment
C0282350,mobd,Sexual abuse
C0282512,mobd,Landau-Kleffner Syndrome
C0338451,mobd,Frontotemporal dementia
C0338831,mobd,Manic
C0338908,mobd,Mixed anxiety and depressive disorder
C0349080,mobd,Huntington's dementia
C0349217,mobd,"Depressive episode, unspecified"
C0349231,mobd,Phobic anxiety disorder
C0391976,mobd,Pain Disorder
C0395005,mobd,Psychogenic polydipsia
C0424091,mobd,Loss of interest
C0424139,mobd,Anxiety and fear
C0424296,mobd,Social disinhibition
C0424605,mobd,Developmental delay (disorder)
C0454568,mobd,Transcortical sensory dysphasia
C0497327,mobd,Dementia
C0524528,mobd,Pervasive Development Disorder
C0525045,mobd,Mood Disorders
C0543918,mobd,SCHIZOPHRENIA 10
C0588006,mobd,Mild depression
C0588008,mobd,Severe depression
C0596170,mobd,Binge eating disorder
C0598853,mobd,forgetting
C0599909,mobd,stress related disorder
C0600104,mobd,Obsessive compulsive behavior
C0679499,mobd,sexual deviance
C0684311,mobd,impaired driving
C0700361,mobd,Emotional distress
C0730525,mobd,Chronic Post-Traumatic Stress Disorder
C0740858,mobd,Substance abuse problem
C0741146,mobd,anxiety acute
C0743244,mobd,Chronic drug abuse
C0745031,mobd,homicidal
C0748073,mobd,psychosocial stressor
C0751051,mobd,Neurogenic Communication Disorders
C0751265,mobd,Learning Disabilities
C0815107,mobd,psychological distress
C0850602,mobd,Chronic stress disorder
C0854193,mobd,Cognitive deterioration
C0858952,mobd,silence
C0860630,mobd,demented
C0870281,mobd,Chronic mental disorder
C0870849,mobd,mass hysteria
C0871388,mobd,social stress
C0877173,mobd,food aversion
C0935572,mobd,Stalking (behavior)
C0935578,mobd,harassment
C0948853,mobd,euthymia
C1136249,mobd,"Mental Retardation, X-Linked"
C1263846,mobd,Attention deficit hyperactivity disorder
C1269683,mobd,Major Depressive Disorder
C1270972,mobd,Mild cognitive disorder
C1306341,mobd,Mental handicap
C1306597,mobd,Psychiatric problem
C1319200,mobd,Postoperative confusion
C1386135,mobd,Acute depression
C1456784,mobd,Paranoia
C1504561,mobd,Hypophagia
C1510472,mobd,Drug Dependence
C1510586,mobd,Autism Spectrum Disorders
C1527307,mobd,Sexual deviations or disorders
C1535926,mobd,Neurodevelopmental Disorders
C1839839,mobd,MAJOR AFFECTIVE DISORDER 2
C1845248,mobd,Outbursts
C2939186,mobd,Disturbance in mood
C3203533,mobd,Psychological Trauma
C3668948,mobd,Circling behavior
C3714756,mobd,Intellectual Disability
C4021799,mobd,Restrictive behavior
C4042834,mobd,Compassion Fatigue
C4046029,mobd,"Mental Disorders, Severe"
C4531100,mobd,Negative affectivity
