cui,type,name
C0001268,antb,Spectinomycin
C0002151,antb,Alloxan
C0002475,antb,Mitomycin
C0002499,antb,Amikacin
C0002645,antb,Amoxicillin
C0002679,antb,Amphotericin B
C0002680,antb,Ampicillin
C0003082,antb,Anisomycin
C0003232,antb,Antibiotics
C0003233,antb,"Antibiotics, Aminoglycoside"
C0003234,antb,Anthracycline Antibiotics
C0003236,antb,"Antibiotics, Antineoplastic"
C0003238,antb,antibiotic combinations
C0003240,antb,Macrolide Antibiotics
C0003387,antb,Antimycin A
C0004521,antb,Aztreonam
C0006926,antb,Caprolactam
C0006968,antb,Carbapenems
C0006976,antb,Carbenicillin
C0007537,antb,Cefaclor
C0007546,antb,Cefazolin
C0007549,antb,Cefmenoxime
C0007554,antb,Cefotaxime
C0007557,antb,Cefoxitin
C0007559,antb,Ceftazidime
C0007561,antb,Ceftriaxone
C0007562,antb,Cefuroxime
C0007716,antb,Cephalexin
C0007735,antb,Cephalothin
C0007736,antb,Cephamycins
C0007738,antb,Cephradine
C0008168,antb,Chloramphenicol
C0008293,antb,Chlortetracycline
C0008947,antb,Clindamycin
C0010572,antb,Cycloheximide
C0013089,antb,Doxorubicin
C0013090,antb,Doxycycline
C0014806,antb,Erythromycin
C0014809,antb,Erythromycin Estolate
C0016095,antb,Filipin
C0016267,antb,Floxacillin
C0016610,antb,Fosfomycin
C0020933,antb,Imipenem
C0022419,antb,Josamycin
C0022487,antb,Kanamycin
C0022723,antb,Kitasamycin
C0022914,antb,Lactams
C0023726,antb,Lincomycin
C0025643,antb,Methicillin
C0026187,antb,Minocycline
C0026408,antb,Monensin
C0026458,antb,Monobactams
C0026933,antb,Mycophenolic Acid
C0027603,antb,Neomycin
C0027780,antb,Netilmicin
C0028076,antb,Nigericin
C0028458,antb,Novobiocin
C0028741,antb,Nystatin
C0028902,antb,Ofloxacin
C0028951,antb,Oligomycins
C0029983,antb,Oxacillin
C0030092,antb,Oxytetracycline
C0030576,antb,Paromomycin
C0030827,antb,Penicillin G
C0030829,antb,penicillin G benzathine
C0030840,antb,Penicillin V
C0030842,antb,Penicillins
C0031955,antb,Piperacillin
C0034145,antb,Puromycin
C0035608,antb,Rifampin
C0035609,antb,Rifamycins
C0035891,antb,Roxithromycin
C0037540,antb,Penicillin G Sodium
C0037962,antb,Spiramycin
C0038425,antb,Streptomycin
C0038432,antb,Streptozocin
C0038702,antb,Sulfanilamide
C0039644,antb,Tetracycline
C0039651,antb,Tetracyclines
C0040341,antb,Tobramycin
C0041165,antb,Troleandomycin
C0041385,antb,Tunicamycin
C0041441,antb,Tylosin
C0051936,antb,Ansamycins
C0052078,antb,antimycin
C0052585,antb,sparfloxacin
C0052796,antb,Azithromycin
C0052918,antb,bafilomycin A
C0053882,antb,cefprozil
C0054036,antb,Brefeldin A
C0054066,antb,Amoxicillin / Clavulanate
C0054999,antb,cefazedone
C0055003,antb,cefepime
C0055011,antb,cefpodoxime
C0055015,antb,cefuroxime axetil
C0055856,antb,Clarithromycin
C0055860,antb,Clavulanic Acid
C0056224,antb,concanamycin A
C0057993,antb,difloxacin
C0059374,antb,enrofloxacin
C0060400,antb,Cefixime
C0064250,antb,kasugamycin
C0065023,antb,fidaxomicin
C0066005,antb,meropenem
C0068474,antb,Nebacetin
C0068828,antb,nitrocefin
C0072980,antb,Sirolimus
C0073372,antb,rifapentine
C0073987,antb,salinomycin
C0074558,antb,sinefungin
C0075870,antb,tazobactam
C0076433,antb,thienamycin
C0076681,antb,tilmicosin
C0077063,antb,trichostatin A
C0081959,antb,ceftiofur
C0085259,antb,Mupirocin
C0085795,antb,Amphotericin
C0108950,antb,Ceftiofur sodium
C0110038,antb,Clavulanate
C0125179,antb,lactacystin
C0137997,antb,clavulanate potassium
C0147814,antb,Unasyn
C0163557,antb,Moxidectin
C0250480,antb,piperacillin-tazobactam combination
C0250482,antb,Zosyn
C0279516,antb,Anti-Bacterial Agents
C0282215,antb,beta-Lactams
C0304317,antb,First generation cephalosporin
C0304319,antb,Second generation cephalosporin
C0304320,antb,Third generation cephalosporin
C0304324,antb,Aminopenicillin
C0309558,antb,Naxcel
C0310367,antb,Today
C0449845,antb,Antibiotic tested
C0525570,antb,Cydectin
C0526513,antb,dalfopristin / quinupristin
C0533545,antb,gemifloxacin
C0546866,antb,gentamicin sulfate
C0546879,antb,tetracycline hydrochloride
C0591132,antb,Augmentin
C0597874,antb,Cecropins
C0614427,antb,NS 5
C0643514,antb,6-chloropenicillanic acid S-sulfoxide
C0678143,antb,Zithromax
C0700524,antb,Amoxil
C0700945,antb,Pentrexyl
C0700985,antb,Apocillin
C0701052,antb,Claforan
C0702084,antb,BAYTRIL
C0717726,antb,doxorubicin liposome
C0723916,antb,Triple Antibiotic
C0729072,antb,Synulox
C0753645,antb,gatifloxacin
C0796552,antb,Geldanamycin Analogue
C0812405,antb,Fungizone
C0813828,antb,Rapamune
C0878399,antb,Tylan
C0878412,antb,A-23187
C0907410,antb,telithromycin
C0917520,antb,sanglifehrin A
C0950479,antb,milbemycins
C0971574,antb,cefcapene pivoxil hydrochloride
C1120106,antb,ertapenem
C1121845,antb,nanchangmycin
C1145701,antb,amphotericin B liposomal
C1258056,antb,Bacteriocidal Agents
C1260298,antb,tigecycline
C1451406,antb,tulathromycin
C1528262,antb,Marbocyl
C1664205,antb,bedaquiline
C1690852,antb,pradofloxacin
C1744619,antb,Tetracycline Antibiotics
C1869686,antb,cefovecin
C2001521,antb,ceftaroline
C2001525,antb,ceftaroline fosamil
C2344229,antb,Ery
C2698847,antb,Polymyxin Antibiotic
C2699134,antb,cefcapene
C2732158,antb,Clavamox
C2732191,antb,Zeniquin
C2744563,antb,tylvalosin
C2826065,antb,zabofloxacin
C2828290,antb,delafloxacin
C2948787,antb,SpectoGard
C2964258,antb,Oseltamivir+Zanamivir
C2975314,antb,gamithromycin
C2983838,antb,omadacycline
C3275178,antb,Veraflox
C3464669,antb,Tildipirosin
C3536856,antb,Cephalosporins
C3655918,antb,solithromycin
C3687693,antb,Ceftiofur crystalline free acid
C3854019,antb,Gentamicin
C3885501,antb,ningnanmycin
C3892974,antb,Avycaz
C4045114,antb,colabomycin E
C4087029,antb,Nitroglycerin/Sodium Citrate/Ethanol Solution
