cui,type,name
C0001758,hlca,Aftercare
C0002423,hlca,ambulatory care services
C0005794,hlca,Blood Donation
C0008078,hlca,Child health care
C0008952,hlca,Clinic Visits
C0009449,hlca,Communicable Disease Control
C0009470,hlca,Community Health Education
C0009585,hlca,Comprehensive Dental Care
C0009818,hlca,Consultation
C0009861,hlca,Family Planning
C0010210,hlca,Counseling
C0010337,hlca,Care of intensive care unit patient
C0011017,hlca,"Day Care, Medical"
C0011211,hlca,Delivery of Health Care
C0011331,hlca,Dental Procedures
C0011929,hlca,Diagnostic Services
C0013164,hlca,Drug Compounding
C0013194,hlca,Drug Packaging
C0013961,hlca,Emergency medical service
C0015034,hlca,Ethnomedicine
C0016489,hlca,"Food Service, Hospital"
C0017313,hlca,patient care
C0017395,hlca,Genetic Techniques
C0017463,hlca,Geriatric Assessment
C0018570,hlca,Hand Disinfection
C0018701,hlca,Health education
C0018727,hlca,Health Planning
C0018738,hlca,Health Promotion
C0018747,hlca,Health Services
C0018749,hlca,Health Services Administration
C0019855,hlca,Home Care Services
C0019948,hlca,Hospital Administration
C0019959,hlca,"Closure, Hospital"
C0019978,hlca,Hospital Planning
C0019982,hlca,Hospital Referral
C0019993,hlca,Hospitalization
C0020043,hlca,Home visit (procedure)
C0021626,hlca,Institutional Practice
C0021629,hlca,Institutionalization
C0021682,hlca,Health Insurance
C0021688,hlca,"Insurance, Long-Term Care"
C0021711,hlca,Neonatal Intensive Care
C0023977,hlca,long-term care
C0025355,hlca,Mental Health Services
C0026428,hlca,"Monitoring, Immunologic"
C0027452,hlca,National Health Insurance
C0027459,hlca,National Health Programs
C0027617,hlca,Neonatal Screening
C0028900,hlca,Office Visits
C0030231,hlca,Palliative Care
C0030494,hlca,Parasite Control
C0030672,hlca,Patient Acceptance of Health Care
C0030673,hlca,Patient Admission
C0030677,hlca,Patient Care Management
C0030685,hlca,Patient Discharge
C0030695,hlca,Patient Monitoring
C0030700,hlca,Patient Readmission
C0030704,hlca,Patient Transfer
C0030768,hlca,Peer Review
C0031321,hlca,Pharmaceutical Services
C0031809,hlca,Physical Examination
C0032687,hlca,Population Surveillance
C0032786,hlca,Postoperative Care
C0033021,hlca,Prehospital Emergency Care
C0033052,hlca,Prenatal care
C0033080,hlca,Prescription procedure
C0033101,hlca,pretesting
C0033109,hlca,Preventive Health Services
C0033137,hlca,Primary Health Care
C0033325,hlca,Forecast of outcome
C0033333,hlca,Program Development
C0034020,hlca,Public Health Administration
C0034024,hlca,Public Health Practice
C0034115,hlca,Paracentesis
C0034117,hlca,Puncture procedure
C0034927,hlca,Patient referral
C0035649,hlca,Risk Management
C0036879,hlca,Sex Education
C0037793,hlca,Specimen processing (procedure)
C0039422,hlca,Technology Assessment
C0039423,hlca,"Technology Assessment, Biomedical"
C0040757,hlca,Transportation of Patients
C0043113,hlca,Wellness Programs
C0079990,hlca,"Notification, Partner"
C0085093,hlca,"Medicine, African Traditional"
C0085557,hlca,Infectious disease prevention / control
C0085559,hlca,intensive care
C0085971,hlca,Case management (procedure)
C0086208,hlca,Emergency Health Services
C0086265,hlca,Ethical Review
C0086390,hlca,Medical Care Team
C0086930,hlca,Risk Assessment
C0086969,hlca,Self-Management
C0150270,hlca,Medication Management
C0150375,hlca,Group education
C0150390,hlca,Patient Transport
C0150600,hlca,Advice
C0150706,hlca,Perioperative Care
C0162646,hlca,Telepathology
C0162647,hlca,Teleradiology
C0162648,hlca,Telemedicine
C0175637,hlca,Health evaluation
C0175745,hlca,Telephone consultation
C0178906,hlca,Quality monitoring
C0184634,hlca,Ventilator care
C0184666,hlca,Hospital admission
C0184673,hlca,Emergency hospital admission
C0184713,hlca,Discharge to home
C0184959,hlca,Instillation (procedure)
C0199175,hlca,Preventive service healthcare
C0199182,hlca,History taking
C0199358,hlca,Evaluation and management of patient at home
C0204695,hlca,Feeding patient
C0205787,hlca,Health Campaigns
C0205806,hlca,Infant Health
C0205908,hlca,Preoperative Procedure
C0206056,hlca,Microdialysis
C0206082,hlca,Immunization Programs
C0220787,hlca,Endotracheal aspiration
C0220908,hlca,Screening procedure
C0237070,hlca,discipline
C0237824,hlca,Self-referral
C0242650,hlca,Futile Treatment
C0242802,hlca,Patient Selection
C0242963,hlca,Perinatal Care
