cui,type,name
C0000846,ftcn,Agenesis
C0021490,ftcn,"Injections, Intralesional"
C0021634,ftcn,Insufflation
C0205161,ftcn,Abnormal
C0205681,ftcn,Active Site
C0220825,ftcn,Evaluation
C0234130,ftcn,Motor function
C0332466,ftcn,Fused structure
C0332523,ftcn,Retraction (finding)
C0334094,ftcn,Proliferation (morphologic abnormality)
C0348007,ftcn,Laser ablation
C0439662,ftcn,Immune
C0439663,ftcn,Infected
C0439674,ftcn,Intrinsic origin
C0439830,ftcn,Velocity
C0441994,ftcn,Lower - spatial qualifier
C0442856,ftcn,Hypoperfusion
C0445100,ftcn,Non-weight-bearing
C0545082,ftcn,Visit
C0558005,ftcn,Needs Assessment
C0700124,ftcn,Dilated
C1291081,ftcn,Metabolic Pathway
C1292725,ftcn,Affected animal
C1550501,ftcn,Subject -direct target
C1562481,ftcn,Nosocomial transmission
C1708067,ftcn,Flag
C1708225,ftcn,Gene Signature
C1999244,ftcn,Cover - action
C2981166,ftcn,Fatty Acid Biosynthesis Pathway
C2984285,ftcn,Endocytosis Pathway
C2984327,ftcn,Jak-STAT Signaling Pathway
C2984345,ftcn,Arf1 Signaling Pathway
C2984542,ftcn,Transport Pathway
C3178902,ftcn,Protein Interaction Maps
