cui,type,name
C0000727,sosy,"Abdomen, Acute"
C0000729,sosy,Abdominal Cramps
C0000737,sosy,Abdominal Pain
C0000765,sosy,Excessive body weight gain
C0001416,sosy,Adenitis
C0002962,sosy,Angina Pectoris
C0003123,sosy,Anorexia
C0003564,sosy,Aphonia
C0003862,sosy,Arthralgia
C0004059,sosy,aspirin intolerance
C0004093,sosy,Asthenia
C0004134,sosy,Ataxia
C0004604,sosy,Back Pain
C0004941,sosy,Behavioral Symptoms
C0005687,sosy,Bladder distention
C0006625,sosy,Cachexia
C0007859,sosy,Neck Pain
C0008031,sosy,Chest Pain
C0008033,sosy,Pleuritic pain
C0008035,sosy,Chest wall pain
C0008489,sosy,Chorea
C0009024,sosy,Clonus
C0009806,sosy,Constipation
C0009812,sosy,Constitutional Symptom
C0010200,sosy,Coughing
C0010201,sosy,Chronic cough
C0010520,sosy,Cyanosis
C0011991,sosy,Diarrhea
C0011992,sosy,Infantile Diarrhea
C0012833,sosy,Dizziness
C0012872,sosy,"Markers, DNA"
C0013132,sosy,Drooling
C0013144,sosy,Drowsiness
C0013404,sosy,Dyspnea
C0013428,sosy,Dysuria
C0013456,sosy,Earache
C0013609,sosy,Localized edema
C0013911,sosy,Emaciation
C0014724,sosy,Eructation
C0014745,sosy,Palmar erythema
C0015468,sosy,Facial Pain
C0015644,sosy,Muscular fasciculation
C0015672,sosy,Fatigue
C0015970,sosy,Fever of Unknown Origin
C0016204,sosy,Flatulence
C0016382,sosy,Flushing
C0018681,sosy,Headache
C0018808,sosy,Heart murmur
C0018834,sosy,Heartburn
C0018991,sosy,Hemiplegia
C0019079,sosy,Hemoptysis
C0019209,sosy,Hepatomegaly
C0019214,sosy,Hepatosplenomegaly
C0019825,sosy,Hoarseness
C0020175,sosy,Hunger
C0020440,sosy,Hypercapnia
C0020453,sosy,Hyperesthesia
C0020639,sosy,Hypoproteinemia
C0020672,sosy,"Hypothermia, natural"
C0021479,sosy,INJECTED EYE
C0023218,sosy,Leg cramps
C0023222,sosy,Pain in lower limb
C0024031,sosy,Low Back Pain
C0025287,sosy,Meningism
C0026635,sosy,Mouth Breathing
C0026821,sosy,Muscle Cramp
C0026825,sosy,Flaccid Muscle Tone
C0026826,sosy,Muscle Hypertonia
C0026837,sosy,Muscle Rigidity
C0026858,sosy,Musculoskeletal Pain
C0027066,sosy,Myoclonus
C0027424,sosy,Nasal congestion (finding)
C0027497,sosy,Nausea
C0027498,sosy,Nausea and vomiting
C0027796,sosy,Neuralgia
C0028081,sosy,Night sweats
C0028961,sosy,Oliguria
C0030193,sosy,Pain
C0030201,sosy,"Pain, Postoperative"
C0030232,sosy,Pallor
C0030552,sosy,Paresis
C0030554,sosy,Paresthesia
C0030794,sosy,Pelvic Pain
C0032617,sosy,Polyuria
C0032781,sosy,Posterior rhinorrhea
C0033774,sosy,Pruritus
C0034642,sosy,Rales
C0035508,sosy,Rhonchi
C0036572,sosy,Seizures
C0037088,sosy,Signs and Symptoms
C0037089,sosy,"Signs and Symptoms, Digestive"
C0037090,sosy,"Signs and Symptoms, Respiratory"
C0037383,sosy,Sneezing
C0037384,sosy,Snoring
C0037763,sosy,Spasm
C0038002,sosy,Splenomegaly
C0038187,sosy,Starvation
C0038450,sosy,Stridor
C0038506,sosy,Stuttering
C0039070,sosy,Syncope
C0040460,sosy,Toothache
C0040485,sosy,Torticollis
C0040822,sosy,Tremor
C0041834,sosy,Erythema
C0042571,sosy,Vertigo
C0042755,sosy,Virilism
C0042963,sosy,Vomiting
C0043144,sosy,Wheezing
C0085593,sosy,Chills
C0085594,sosy,Fever with chills
C0085602,sosy,Polydipsia
C0085620,sosy,Flaccid paralysis
C0085624,sosy,Burning sensation
C0085631,sosy,Agitation
C0085632,sosy,Apathy
C0085635,sosy,Photopsia
C0085636,sosy,Photophobia
C0086132,sosy,Depressive Symptoms
C0086439,sosy,Hypokinesia
C0087169,sosy,Withdrawal Symptoms
C0149707,sosy,Hemospermia
C0150041,sosy,Feeling hopeless
C0151315,sosy,Neck stiffness
C0151602,sosy,Facial swelling (finding)
C0151825,sosy,Bone pain
C0151826,sosy,Retrosternal pain
C0151827,sosy,Eye pain
C0151828,sosy,Injection site pain
C0151908,sosy,Dry skin
C0152031,sosy,Joint swelling
C0152032,sosy,Urinary hesitation
C0152165,sosy,Persistent vomiting
C0157536,sosy,Puerperal pyrexia of unknown origin
C0158369,sosy,Swelling of limb
C0159056,sosy,Abnormal chest sounds
C0162298,sosy,Joint stiffness
C0184567,sosy,Acute onset pain
C0221151,sosy,Projectile vomiting
C0221166,sosy,Paraparesis
C0221200,sosy,Koplik spots
C0221232,sosy,Welts
C0231217,sosy,Multiple symptoms
C0231218,sosy,Malaise
C0231230,sosy,Fatigability
C0231239,sosy,Fluctuation
C0231246,sosy,Failure to gain weight
C0231519,sosy,Gegenhalten
C0231528,sosy,Myalgia
C0231530,sosy,Muscle twitch
C0231617,sosy,Catch - Finding of sensory dimension of pain
C0231748,sosy,Giving-way
C0231780,sosy,Heel pain
C0231796,sosy,respiratory abnormalities
C0231807,sosy,Dyspnea on exertion
C0231818,sosy,Airway constriction
C0231819,sosy,Air trapping
C0231835,sosy,Tachypnea
C0231855,sosy,Normal breath sounds
C0231856,sosy,Abnormal breath sounds
C0231857,sosy,Vesicular breathing
C0231873,sosy,Bronchial breathing
C0231875,sosy,Expiratory wheezing
C0231912,sosy,Nocturnal cough
C0231918,sosy,Nose symptoms
C0231929,sosy,Acute hypoventilation
C0232086,sosy,Diaphragmatic excursion
C0232292,sosy,Chest tightness
C0232462,sosy,Decrease in appetite
C0232487,sosy,Abdominal discomfort
