cui,type,name
C0000773,inpo,"Abnormalities, Radiation-Induced"
C0000921,inpo,Accidental Falls
C0000925,inpo,Incised wound
C0003044,inpo,Animal bite
C0004052,inpo,Respiratory Aspiration of Gastric Contents
C0004063,inpo,Assault
C0004161,inpo,Athletic Injuries
C0004760,inpo,Dysbarism
C0005658,inpo,bite injury
C0005700,inpo,Blast Injuries
C0006057,inpo,Botulism
C0006107,inpo,Brain Concussion
C0006434,inpo,Burn injury
C0006635,inpo,Cadmium poisoning
C0007020,inpo,Carbon Monoxide Poisoning
C0009938,inpo,Contusions
C0010957,inpo,Tissue damage
C0012691,inpo,Dislocations
C0013142,inpo,Drowning
C0013221,inpo,Drug toxicity
C0014412,inpo,Environmental Exposure
C0014714,inpo,Ergotism
C0015256,inpo,Excoriation
C0015395,inpo,Eye Burns
C0015408,inpo,Eye Injuries
C0015802,inpo,Femoral Fractures
C0016479,inpo,Food Poisoning
C0016542,inpo,Foreign Bodies
C0016658,inpo,Fracture
C0016664,inpo,Stress Fractures
C0016665,inpo,"Fractures, Ununited"
C0018674,inpo,Craniocerebral Trauma
C0018805,inpo,Heart Injuries
C0018843,inpo,Heat Stroke
C0019193,inpo,"Hepatitis, Toxic"
C0019557,inpo,Hip Fractures
C0020162,inpo,Humeral Fractures
C0021564,inpo,Insect Bites
C0024692,inpo,Mandibular Fractures
C0026771,inpo,Multiple Trauma
C0026865,inpo,Mushroom Poisoning
C0026953,inpo,Mycotoxicosis
C0027531,inpo,Neck Injuries
C0028798,inpo,Occupational Exposure
C0029944,inpo,Drug Overdose
C0032343,inpo,Poisoning
C0034530,inpo,Radiation injury
C0034561,inpo,Radiodermatitis
C0035126,inpo,Reperfusion Injury
C0035522,inpo,Rib Fractures
C0035955,inpo,Traumatic Rupture
C0036601,inpo,Self Mutilation
C0037367,inpo,Smoke Inhalation Injury
C0037379,inpo,Snake Bites
C0037578,inpo,Soft Tissue Injuries
C0037929,inpo,Spinal Cord Injuries
C0037937,inpo,Spinal Injuries
C0038045,inpo,Sprain
C0038561,inpo,Submersion
C0038661,inpo,Suicide
C0039980,inpo,Thoracic Injuries
C0040533,inpo,Toxic effect of venom
C0040797,inpo,Traumatic hemorrhage
C0041755,inpo,Adverse reaction to drug
C0043242,inpo,Superficial abrasion
C0043246,inpo,Laceration
C0043250,inpo,Injury wounds
C0043251,inpo,Wounds and Injuries
C0043253,inpo,Nonpenetrating Wounds
C0043254,inpo,"Wounds, Penetrating"
C0043255,inpo,"Wounds, Stab"
C0079626,inpo,Insect Sting
C0080194,inpo,Muscle strain
C0085094,inpo,Closed head injuries
C0085111,inpo,Ankle Injuries
C0085178,inpo,Needlestick Injuries
C0085742,inpo,"Injuries, Acute Brain"
C0149504,inpo,"Encephalopathy, Toxic"
C0149532,inpo,Foreign body in esophagus
C0149663,inpo,Dehiscence
C0151736,inpo,Accidental injury
C0151821,inpo,ACCIDENTAL OVERDOSE
C0152497,inpo,Food poisoning caused by Vibrio parahaemolyticus
C0160390,inpo,Injury of liver
C0160420,inpo,Injury of kidney
C0161479,inpo,Nerve injury
C0162385,inpo,Intertrochanteric Fractures
C0178316,inpo,Fracture of upper limb
C0178324,inpo,Vascular System Injuries
C0206504,inpo,Tympanic Membrane Perforation
C0232070,inpo,foreign body aspiration
C0235032,inpo,Neurotoxicity Syndromes
C0235378,inpo,Hepatotoxicity
C0237963,inpo,Poisoning by acetaminophen
C0238037,inpo,Foreign body in bronchus
C0238218,inpo,Tear of meniscus of knee
C0238343,inpo,paraquat poisoning
C0238417,inpo,Scorpion sting
C0238452,inpo,Thallium poisoning
C0238493,inpo,Injury of ureter
C0241407,inpo,Tick bite (disorder)
C0242154,inpo,Poisoning by vitamin D
C0242488,inpo,Acute Lung Injury
C0243033,inpo,Maternal Exposure
C0259797,inpo,Dog Bite
C0262414,inpo,Fracture of cervical spine
C0262431,inpo,Compression fracture of vertebral column
C0262593,inpo,Peripheral Nerve Injuries
C0263415,inpo,Solar elastosis
C0270611,inpo,Brain Injuries
C0270934,inpo,Toxic polyneuropathy
C0272427,inpo,Injury of nose
C0272461,inpo,Fracture of temporal bone
C0273112,inpo,Myocardial Contusions
C0273115,inpo,Lung Injury
C0273163,inpo,Injury of pancreas
C0273454,inpo,Pulmonary blood vessel injury
C0274281,inpo,Injury due to exposure to external cause
C0274869,inpo,Toxic effect of heavy metal
C0274911,inpo,Toxic effect of aflatoxin
C0275009,inpo,Pesticide poisoning
C0275334,inpo,Lantana camara poisoning
C0275440,inpo,Castor bean poisoning
