cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0005861,C0023621,USES,Northern Blotting,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C0080143,C0023621,USES,Sequence Alignment,Libraries,mbrt,orgt,2,USES_MBRTusesORGT
C0599161,C0022877,USES,Reverse Transcriptase Polymerase Chain Reaction,Laboratory,mbrt,orgt,3,USES_MBRTusesORGT
C0887814,C0023621,USES,DNA Amplification Techniques,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C1513384,C0022877,USES,Molecular Genetic Technique,Laboratory,mbrt,orgt,2,USES_MBRTusesORGT
C1514628,C0022877,USES,Quantitative Reverse Transcriptase PCR,Laboratory,mbrt,orgt,1,USES_MBRTusesORGT
C1516711,C0023621,USES,Combinatorial Synthesis,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C1519305,C0023621,USES,Shotgun Sequencing,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C1520146,C0023621,USES,Whole Genome Amplification,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C1709846,C0022877,USES,Real-Time Polymerase Chain Reaction,Laboratory,mbrt,orgt,11,USES_MBRTusesORGT
C2936622,C0022877,USES,Massively-Parallel Sequencing,Laboratory,mbrt,orgt,2,USES_MBRTusesORGT
C2936622,C0023621,USES,Massively-Parallel Sequencing,Libraries,mbrt,orgt,5,USES_MBRTusesORGT
C2936624,C0023621,USES,Deep Sequencing,Libraries,mbrt,orgt,3,USES_MBRTusesORGT
C3179032,C0022877,USES,Multiplex Polymerase Chain Reaction,Laboratory,mbrt,orgt,1,USES_MBRTusesORGT
C3494191,C0023621,USES,Phage Display Techniques,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C3640076,C0022877,USES,Whole Genome Sequencing,Laboratory,mbrt,orgt,1,USES_MBRTusesORGT
C3640076,C0023621,USES,Whole Genome Sequencing,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C3839010,C0022877,USES,Ribonucleic acid extraction technique,Laboratory,mbrt,orgt,3,USES_MBRTusesORGT
C3839010,C0023621,USES,Ribonucleic acid extraction technique,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C3899368,C0023621,USES,Direct Sequencing,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
C4288871,C0023621,USES,Ion Semiconductor Sequencing,Libraries,mbrt,orgt,2,USES_MBRTusesORGT
C4331802,C0023621,USES,mRNA Sequencing,Libraries,mbrt,orgt,1,USES_MBRTusesORGT
