cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0006801,C0030498,INTERACTS_WITH,Camels,Parasites,mamm,euka,2,INTERACTS_WITH_MAMMitawEUKA
C0007450,C0023270,INTERACTS_WITH,Felis catus,Genus: Leishmania,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0007450,C0036158,INTERACTS_WITH,Felis catus,Sand Flies,mamm,euka,2,INTERACTS_WITH_MAMMitawEUKA
C0007450,C0320491,INTERACTS_WITH,Felis catus,Hepatozoon,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0007450,C0562634,INTERACTS_WITH,Felis catus,Ectozoic parasite,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0007450,C1625537,INTERACTS_WITH,Felis catus,Hepatozoon felis,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0007450,C3931707,INTERACTS_WITH,Felis catus,Hepatozoon sp.,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0008139,C0003898,INTERACTS_WITH,Chiroptera,Arthropod Vectors,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0008139,C0003903,INTERACTS_WITH,Chiroptera,Arthropods,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0008139,C0026584,INTERACTS_WITH,Chiroptera,Culicidae,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0008139,C0033739,INTERACTS_WITH,Chiroptera,Protozoa,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0008139,C0887845,INTERACTS_WITH,Chiroptera,Sarcocystidae,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0008139,C0916754,INTERACTS_WITH,Chiroptera,Eimeriidae,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0012984,C0017534,INTERACTS_WITH,Canis familiaris,Giardia,mamm,euka,2,INTERACTS_WITH_MAMMitawEUKA
C0012984,C0023272,INTERACTS_WITH,Canis familiaris,Leishmania infantum,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0012984,C0030498,INTERACTS_WITH,Canis familiaris,Parasites,mamm,euka,2,INTERACTS_WITH_MAMMitawEUKA
C0012984,C0033739,INTERACTS_WITH,Canis familiaris,Protozoa,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0012984,C0321388,INTERACTS_WITH,Canis familiaris,Angiostrongylus vasorum,mamm,euka,2,INTERACTS_WITH_MAMMitawEUKA
C0012984,C0444529,INTERACTS_WITH,Canis familiaris,Oocysts,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0013127,C0320240,INTERACTS_WITH,Camelus dromedarius,Trypanosoma evansi,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0018557,C0023272,INTERACTS_WITH,Hamsters,Leishmania infantum,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0018557,C0686879,INTERACTS_WITH,Hamsters,Promastigote form of protozoa,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0018557,C0686882,INTERACTS_WITH,Hamsters,Trophozoite,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0018561,C0014323,INTERACTS_WITH,Mesocricetus auratus,Entamoeba histolytica,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0019944,C0021585,INTERACTS_WITH,Equus caballus,Insecta,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0019944,C0026584,INTERACTS_WITH,Equus caballus,Culicidae,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0019944,C1225105,INTERACTS_WITH,Equus caballus,Sia,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0021584,C0036315,INTERACTS_WITH,Insectivora,Schistosoma,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0024400,C0086538,INTERACTS_WITH,Macaca mulatta,Leishmania mexicana amazonensis,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0025914,C0039686,INTERACTS_WITH,House mice,Tetrameres,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0025914,C0686879,INTERACTS_WITH,House mice,Promastigote form of protozoa,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0025914,C1225105,INTERACTS_WITH,House mice,Sia,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0025919,C0023273,INTERACTS_WITH,"Mice, Inbred BALB C",Leishmania donovani,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0025919,C0030498,INTERACTS_WITH,"Mice, Inbred BALB C",Parasites,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0025929,C0027586,INTERACTS_WITH,Laboratory mice,Nematospiroides dubius,mamm,euka,2,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0023047,INTERACTS_WITH,Mus,Larva,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0023276,INTERACTS_WITH,Mus,Leishmania major,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0030498,INTERACTS_WITH,Mus,Parasites,mamm,euka,7,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0040557,INTERACTS_WITH,Mus,Toxoplasma gondii,mamm,euka,3,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0040892,INTERACTS_WITH,Mus,Trichinella spiralis,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0444529,INTERACTS_WITH,Mus,Oocysts,mamm,euka,6,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0444665,INTERACTS_WITH,Mus,Tachyzoite,mamm,euka,4,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0562630,INTERACTS_WITH,Mus,Intracellular parasite,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0026809,C0562648,INTERACTS_WITH,Mus,Sporozoites,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0026809,C1029887,INTERACTS_WITH,Mus,Japonica,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0026809,C1122992,INTERACTS_WITH,Mus,Dermatophagoides pteronyssinus,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0026809,C1318538,INTERACTS_WITH,Mus,Sarcodina,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
C0034693,C0040557,INTERACTS_WITH,Rattus norvegicus,Toxoplasma gondii,mamm,euka,1,INTERACTS_WITH_MAMMitawEUKA
