cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0001483,C0026941,INTERACTS_WITH,Adenoviruses,Mycoplasma pneumoniae,virs,bact,2,INTERACTS_WITH_VIRSitawBACT
C0003725,C0752001,INTERACTS_WITH,Arboviruses,Wolbachia,virs,bact,2,INTERACTS_WITH_VIRSitawBACT
C0004651,C0004611,INTERACTS_WITH,Bacteriophages,Bacteria,virs,bact,20,INTERACTS_WITH_VIRSitawBACT
C0004651,C0006013,INTERACTS_WITH,Bacteriophages,genus Bordetella,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0004651,C0014834,INTERACTS_WITH,Bacteriophages,Escherichia coli,virs,bact,3,INTERACTS_WITH_VIRSitawBACT
C0004651,C0038172,INTERACTS_WITH,Bacteriophages,Staphylococcus aureus,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0004651,C0563199,INTERACTS_WITH,Bacteriophages,Bacterial cell,virs,bact,5,INTERACTS_WITH_VIRSitawBACT
C0004651,C0599752,INTERACTS_WITH,Bacteriophages,intestinal bacteria,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0004651,C1080663,INTERACTS_WITH,Bacteriophages,Bacteroidales,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0004651,C1444090,INTERACTS_WITH,Bacteriophages,Resistant bacteria,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0013480,C0038410,INTERACTS_WITH,Ebola virus,Streptococcus pneumoniae,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0014383,C0026941,INTERACTS_WITH,Enterovirus,Mycoplasma pneumoniae,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0019682,C0038410,INTERACTS_WITH,HIV,Streptococcus pneumoniae,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0019704,C0004611,INTERACTS_WITH,HIV-1,Bacteria,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0029341,C0004611,INTERACTS_WITH,Orthomyxoviridae,Bacteria,virs,bact,3,INTERACTS_WITH_VIRSitawBACT
C0029341,C0026926,INTERACTS_WITH,Orthomyxoviridae,Mycobacterium tuberculosis,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
C0029341,C0038172,INTERACTS_WITH,Orthomyxoviridae,Staphylococcus aureus,virs,bact,6,INTERACTS_WITH_VIRSitawBACT
C0029341,C0038410,INTERACTS_WITH,Orthomyxoviridae,Streptococcus pneumoniae,virs,bact,2,INTERACTS_WITH_VIRSitawBACT
C0029345,C0014834,INTERACTS_WITH,"Orthomyxovirus Type A, Porcine",Escherichia coli,virs,bact,1,INTERACTS_WITH_VIRSitawBACT
