cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0004611,C0004793,LOCATION_OF,Bacteria,Base Sequence,bact,nusq,2,LOCATION_OF_BACTlocfNUSQ
C0004611,C0086908,LOCATION_OF,Bacteria,Repetitive Region,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0004611,C0162326,LOCATION_OF,Bacteria,DNA Sequence,bact,nusq,10,LOCATION_OF_BACTlocfNUSQ
C0004611,C3178797,LOCATION_OF,Bacteria,RNA Motifs,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0004770,C0162326,LOCATION_OF,Bartonella,DNA Sequence,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0009054,C0162326,LOCATION_OF,Clostridium,DNA Sequence,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0014834,C0004793,LOCATION_OF,Escherichia coli,Base Sequence,bact,nusq,2,LOCATION_OF_BACTlocfNUSQ
C0014834,C0162326,LOCATION_OF,Escherichia coli,DNA Sequence,bact,nusq,12,LOCATION_OF_BACTlocfNUSQ
C0014834,C1517336,LOCATION_OF,Escherichia coli,G-Quadruplexes,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0014834,C1882939,LOCATION_OF,Escherichia coli,Restriction Enzyme Cleavage Site,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0023358,C0162326,LOCATION_OF,Leptospira,DNA Sequence,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0026926,C0162326,LOCATION_OF,Mycobacterium tuberculosis,DNA Sequence,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0026926,C1517336,LOCATION_OF,Mycobacterium tuberculosis,G-Quadruplexes,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0027573,C0162326,LOCATION_OF,Neisseria gonorrhoeae,DNA Sequence,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0033477,C0162326,LOCATION_OF,Propionibacterium acnes,DNA Sequence,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C0686817,C0162326,LOCATION_OF,Prokaryote,DNA Sequence,bact,nusq,3,LOCATION_OF_BACTlocfNUSQ
C0686817,C1956148,LOCATION_OF,Prokaryote,Amber Stop Codon,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
C2369992,C0162326,LOCATION_OF,Align,DNA Sequence,bact,nusq,1,LOCATION_OF_BACTlocfNUSQ
