cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0002028,C0445623,ISA,Algae,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C0002028,C0684063,ISA,Algae,Eukaryota,euka,orgm,2,ISA_EUKAisaORGM
C0004572,C0445623,ISA,Babesia,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C0008781,C0597305,ISA,Ciliata,protists,euka,orgm,1,ISA_EUKAisaORGM
C0010260,C0445623,ISA,Crabs,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C0010979,C0684063,ISA,Daphnia,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0012120,C0684063,ISA,Dictyostelium,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0017534,C0684063,ISA,Giardia,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0021585,C0684063,ISA,Insecta,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0027320,C0684063,ISA,Naegleria,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0030498,C0445623,ISA,Parasites,Microorganism,euka,orgm,12,ISA_EUKAisaORGM
C0030498,C0684063,ISA,Parasites,Eukaryota,euka,orgm,2,ISA_EUKAisaORGM
C0032150,C0445623,ISA,Plasmodium falciparum,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C0032699,C0445623,ISA,Porifera,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C0033739,C0445623,ISA,Protozoa,Microorganism,euka,orgm,4,ISA_EUKAisaORGM
C0033739,C0684063,ISA,Protozoa,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0040203,C0445623,ISA,Ticks,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C0040557,C0445623,ISA,Toxoplasma gondii,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C0041215,C0597305,ISA,Trypanosoma,protists,euka,orgm,1,ISA_EUKAisaORGM
C0085368,C0684063,ISA,Physarum polycephalum,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0086149,C0684063,ISA,Dictyostelium discoideum,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0320310,C0684063,ISA,Spironucleus,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C0998573,C0684063,ISA,Ichneumonidae,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C1004365,C0684063,ISA,Fungi/Metazoa group,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C1081005,C0597305,ISA,Stentor coeruleus,protists,euka,orgm,1,ISA_EUKAisaORGM
C1081093,C0684063,ISA,Braconidae,Eukaryota,euka,orgm,1,ISA_EUKAisaORGM
C1318538,C0445623,ISA,Sarcodina,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C1744526,C0445623,ISA,Cryptosporidium,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C2661425,C0445623,ISA,Nemesis,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C2713498,C0684063,ISA,Metazoa,Eukaryota,euka,orgm,3,ISA_EUKAisaORGM
C2767010,C0445623,ISA,Medina,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C2936330,C0445623,ISA,Microalgae,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
C3011552,C0445623,ISA,Crithidia mellificae,Microorganism,euka,orgm,1,ISA_EUKAisaORGM
