cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0003261,C0042210,PRODUCES,Antibody Formation,Vaccines,celf,imft,2,PRODUCES_CELFprodIMFT
C0007587,C0004359,PRODUCES,Cell Death,Autoantigens,celf,imft,1,PRODUCES_CELFprodIMFT
C0007587,C0041361,PRODUCES,Cell Death,Tumor Antigens,celf,imft,1,PRODUCES_CELFprodIMFT
C0014139,C1291777,PRODUCES,Endocytosis,Protein antigen,celf,imft,1,PRODUCES_CELFprodIMFT
C1154393,C2825347,PRODUCES,leukocyte cell-cell adhesion,"Immunoglobulin A, Human",celf,imft,1,PRODUCES_CELFprodIMFT
C1155728,C0004359,PRODUCES,APC activation,Autoantigens,celf,imft,1,PRODUCES_CELFprodIMFT
C1318468,C2825347,PRODUCES,cell mediated immune response,"Immunoglobulin A, Human",celf,imft,1,PRODUCES_CELFprodIMFT
C1511002,C2825347,PRODUCES,b cell differentiation,"Immunoglobulin A, Human",celf,imft,1,PRODUCES_CELFprodIMFT
C1817908,C2825347,PRODUCES,Cellular Immune Response,"Immunoglobulin A, Human",celf,imft,1,PRODUCES_CELFprodIMFT
C4245966,C0042210,PRODUCES,Cell restriction,Vaccines,celf,imft,1,PRODUCES_CELFprodIMFT
