cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0001280,C0751608,LOCATION_OF,Armed macrophage,cDNA Library,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0001280,C1334043,LOCATION_OF,Armed macrophage,Homologous Gene,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0003315,C0282641,LOCATION_OF,Antigen-Presenting Cells,Transgenes,cell,gngm,4,LOCATION_OF_CELLlocfGNGM
C0004112,C0017349,LOCATION_OF,Astrocytes,"Genes, MHC Class II",cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0004112,C0282641,LOCATION_OF,Astrocytes,Transgenes,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0004561,C0017350,LOCATION_OF,B-Lymphocytes,"Genes, Immunoglobulin",cell,gngm,3,LOCATION_OF_CELLlocfGNGM
C0004561,C0079941,LOCATION_OF,B-Lymphocytes,Open Reading Frames,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0004561,C1423625,LOCATION_OF,B-Lymphocytes,SIGLEC10 gene,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0004561,C1823520,LOCATION_OF,B-Lymphocytes,TSPAN33 gene,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0007600,C0017350,LOCATION_OF,Cultured Cell Line,"Genes, Immunoglobulin",cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0007600,C0017362,LOCATION_OF,Cultured Cell Line,"Genes, Regulator",cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0007600,C0017376,LOCATION_OF,Cultured Cell Line,"Genes, Viral",cell,gngm,2,LOCATION_OF_CELLlocfGNGM
C0007600,C0042720,LOCATION_OF,Cultured Cell Line,Viral Genome,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0007600,C0079941,LOCATION_OF,Cultured Cell Line,Open Reading Frames,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0007600,C0206414,LOCATION_OF,Cultured Cell Line,"Genes, Reporter",cell,gngm,2,LOCATION_OF_CELLlocfGNGM
C0007600,C0282641,LOCATION_OF,Cultured Cell Line,Transgenes,cell,gngm,2,LOCATION_OF_CELLlocfGNGM
C0007600,C0599770,LOCATION_OF,Cultured Cell Line,genetic element,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0007600,C1332838,LOCATION_OF,Cultured Cell Line,Candidate Disease Gene,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0007600,C1334043,LOCATION_OF,Cultured Cell Line,Homologous Gene,cell,gngm,5,LOCATION_OF_CELLlocfGNGM
C0009013,C0017272,LOCATION_OF,Clone Cells,Gene Library,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0009013,C0017351,LOCATION_OF,Clone Cells,IGH gene,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0009013,C0017430,LOCATION_OF,Clone Cells,Genomic Library,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0009013,C0079941,LOCATION_OF,Clone Cells,Open Reading Frames,cell,gngm,5,LOCATION_OF_CELLlocfGNGM
C0009013,C0752112,LOCATION_OF,Clone Cells,"Genome, Archaeal",cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0011306,C0282641,LOCATION_OF,Dendritic Cells,Transgenes,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0011306,C1413961,LOCATION_OF,Dendritic Cells,DDX21 gene,cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0014597,C0042720,LOCATION_OF,Epithelial Cells,Viral Genome,cell,gngm,2,LOCATION_OF_CELLlocfGNGM
C0015161,C0017359,LOCATION_OF,Eukaryotic Cells,"Genes, Overlapping",cell,gngm,1,LOCATION_OF_CELLlocfGNGM
C0015161,C0042720,LOCATION_OF,Eukaryotic Cells,Viral Genome,cell,gngm,2,LOCATION_OF_CELLlocfGNGM
C0015161,C0079941,LOCATION_OF,Eukaryotic Cells,Open Reading Frames,cell,gngm,2,LOCATION_OF_CELLlocfGNGM
C0015161,C0242965,LOCATION_OF,Eukaryotic Cells,"Genome, Plant",cell,gngm,1,LOCATION_OF_CELLlocfGNGM
